q,k,mated
108416L_20180214_2_1_1_csafe_tpashek.tiff,020544L_20180411_2_1_2_csafe_hanrahan.tiff,False
026973R_20180124_2_2_1_csafe_jekruse.tiff,089280R_20180425_2_2_2_jekruse.tiff,False
004888L_20180124_2_2_2_csafe_boekhoff.tiff,090160L_20180418_2_2_2_csafe_hanrahan.tiff,False
140459R_20180221_2_1_1_csafe_hanrahan.tiff,061023R_20180425_2_2_2_jekruse.tiff,False
060465R_20180131_2_2_1_csafe_hanrahan.tiff,090449R_20180418_2_1_1_csafe_hanrahan.tiff,False
039341R_20180131_2_2_2_csafe_jekruse.tiff,048395R_20180418_2_1_1_csafe_jekruse.tiff,False
020544L_20180124_2_2_1_csafe_tpashek.tiff,148763L_20180502_2_1_2_jekruse.tiff,False
040639L_20180131_2_1_2_csafe_hanrahan.tiff,095301L_20180516_2_1_1_tiltonm.tiff,False
066782L_20180214_2_2_2_csafe_hanrahan.tiff,013046L_20180411_2_1_1_csafe_tpashek.tiff,False
125855R_20180221_2_2_1_csafe_dtmartin.tiff,137736R_20180509_2_1_2_jekruse.tiff,False
082317R_20180207_2_2_2_csafe_boekhoff.tiff,019979R_20180411_2_2_2_csafe_hanrahan.tiff,False
080478R_20180207_2_1_1_csafe_jekruse.tiff,022867R_20180411_2_2_1_csafe_jekruse.tiff,False
013609R_20180124_2_2_2_csafe_tpashek.tiff,126848R_20180509_2_2_2_jekruse.tiff,False
047555L_20180131_2_1_2_csafe_hanrahan.tiff,097136L_20180516_2_1_1_tiltonm.tiff,False
080592L_20180207_2_1_1_csafe_jekruse.tiff,039278L_20180418_2_1_1_csafe_jekruse.tiff,False
102154L_20180214_2_2_2_csafe_jekruse.tiff,063912L_20180425_2_2_2_csafe_jekruse.tiff,False
137513L_20180221_2_2_2_csafe_dtmartin.tiff,125567L_20180509_2_2_1_jekruse.tiff,False
156625R_20180221_2_1_1_csafe_dtmartin.tiff,155006R_20180509_2_1_1_jekruse.tiff,False
028391R_20180124_2_2_1_csafe_boekhoff.tiff,133101R_20180509_2_1_2_jekruse.tiff,False
100125R_20180214_2_1_2_csafe_hanrahan.tiff,068418R_20180425_2_1_1_csafe_boekhoff.tiff,False
038661R_20180131_2_1_2_csafe_jekruse.tiff,012352R_20180502_2_2_2_csafe_jekruse.tiff,False
043758L_20180214_2_2_2_csafe_jekruse.tiff,050626L_20180418_2_1_2_csafe_jekruse.tiff,False
104052R_20180214_2_2_2_csafe_jekruse.tiff,063620R_20180425_2_2_1_csafe_jekruse.tiff,False
150455L_20180221_2_1_2_csafe_dtmartin.tiff,155765L_20180509_2_1_2_jekruse.tiff,False
131648R_20180221_2_2_1_csafe_tpashek.tiff,098406R_20180509_2_2_2_tiltonm.tiff,False
015307R_20180124_2_1_2_csafe_jekruse.tiff,103880R_20180509_2_1_2_jekruse.tiff,False
021345L_20180124_2_2_1_csafe_tpashek.tiff,060706L_20180418_2_1_1_csafe_hanrahan.tiff,False
131974L_20180221_2_1_2_csafe_tpashek.tiff,052203L_20180418_2_1_1_csafe_hanrahan.tiff,False
093150L_20180214_2_2_1_csafe_tpashek.tiff,126068L_20180509_2_1_2_jekruse.tiff,False
068418R_20180207_2_1_2_csafe_boekhoff.tiff,087785R_20180425_2_2_2_csafe_boekhoff.tiff,False
153514L_20180226_2_2_1_csafe_bpbryson.tiff,051403L_20180418_2_2_1_csafe_jekruse.tiff,False
012550L_20180124_2_1_2_csafe_jekruse.tiff,032520L_20180418_2_1_2_csafe_jekruse.tiff,False
026973R_20180124_2_1_2_csafe_jekruse.tiff,103880R_20180509_2_1_1_jekruse.tiff,False
037549L_20180131_2_2_1_csafe_jekruse.tiff,137513L_20180509_2_1_1_jekruse.tiff,False
063620R_20180214_2_1_1_csafe_jekruse.tiff,080478R_20180425_2_2_1_csafe_jekruse.tiff,False
129401L_20180221_2_1_1_csafe_tpashek.tiff,013046L_20180411_2_1_1_csafe_tpashek.tiff,False
033561R_20180131_2_1_1_csafe_hanrahan.tiff,157104R_20180502_2_1_1_jekruse.tiff,False
028882L_20180124_2_2_1_csafe_boekhoff.tiff,021345L_20180418_2_1_1_csafe_tpashek.tiff,False
023519L_20180124_2_1_1_csafe_boekhoff.tiff,019546L_20180411_2_2_1_csafe_hanrahan.tiff,False
056968R_20180131_2_1_1_csafe_tpashek.tiff,133101R_20180509_2_2_2_jekruse.tiff,False
032520L_20180131_2_2_2_csafe_martin.tiff,125567L_20180509_2_1_2_jekruse.tiff,False
082497L_20180207_2_1_2_csafe_boekhoff.tiff,097136L_20180516_2_2_1_tiltonm.tiff,False
013609R_20180124_2_2_1_csafe_tpashek.tiff,060465R_20180418_2_2_2_csafe_hanrahan.tiff,False
125855R_20180221_2_1_1_csafe_dtmartin.tiff,038661R_20180418_2_1_2_csafe_jekruse.tiff,False
084811L_20180221_2_1_2_csafe_hanrahan.tiff,002054L_20180411_2_2_2_csafe_tpashek.tiff,False
091173R_20180214_2_1_2_csafe_boekhoff.tiff,095995R_20180516_2_2_1_tiltonm.tiff,False
046013L_20180131_2_1_2_csafe_tpashek.tiff,033281L_20180509_2_2_2_tiltonm.tiff,False
135791R_20180221_2_2_2_csafe_dtmartin.tiff,026973R_20180411_2_1_1_csafe_jekruse.tiff,False
037549L_20180131_2_1_2_csafe_jekruse.tiff,051403L_20180418_2_2_2_csafe_jekruse.tiff,False
157104R_20180221_2_2_2_csafe_hanrahan.tiff,119819R_20180509_2_1_2_tiltonm.tiff,False
127153R_20180221_2_2_1_csafe_hanrahan.tiff,072299R_20180425_2_1_1_jekruse.tiff,False
063912L_20180214_2_2_2_csafe_jekruse.tiff,135037L_20180509_2_1_2_jekruse.tiff,False
127413L_20180221_2_2_2_csafe_hanrahan.tiff,101928L_20180501_2_2_2_tiltonm.tiff,False
053900R_20180124_2_1_1_csafe_hanrahan.tiff,052702R_20180418_2_2_2_csafe_hanrahan.tiff,False
121753L_20180221_2_2_1_csafe_hanrahan.tiff,087354L_20180425_2_2_1_csafe_boekhoff.tiff,False
133942L_20180221_2_1_1_csafe_tpashek.tiff,004888L_20180411_2_2_2_csafe_tpashek.tiff,False
107614R_20180214_2_1_2_csafe_tpashek.tiff,132596R_20180425_2_2_2_jekruse.tiff,False
022065L_20180124_2_2_1_csafe_bryson.tiff,104158L_20180509_2_1_1_jekruse.tiff,False
052702R_20180131_2_2_2_csafe_hanrahan.tiff,097195R_20180516_2_2_2_tiltonm.tiff,False
140634L_20180221_2_1_2_csafe_hanrahan.tiff,054359L_20180418_2_1_2_csafe_tpashek.tiff,False
060465R_20180131_2_1_1_csafe_hanrahan.tiff,028391R_20180411_2_2_1_csafe_tpashek.tiff,False
107614R_20180214_2_2_1_csafe_tpashek.tiff,061023R_20180425_2_1_1_jekruse.tiff,False
075110R_20180207_2_1_1_csafe_boekhoff.tiff,146360R_20180502_2_2_1_jekruse.tiff,False
018980L_20180124_2_2_2_csafe_bryson.tiff,038400L_20180418_2_2_2_csafe_jekruse.tiff,False
063620R_20180214_2_1_2_csafe_jekruse.tiff,049490R_20180418_2_1_2_csafe_jekruse.tiff,False
046013L_20180131_2_1_1_csafe_tpashek.tiff,129401L_20180502_2_1_2_jekruse.tiff,False
049924L_20180131_2_2_2_csafe_jekruse.tiff,039278L_20180418_2_2_2_csafe_jekruse.tiff,False
038400L_20180131_2_2_1_csafe_jekruse.tiff,137513L_20180509_2_1_2_jekruse.tiff,False
025004R_20180131_2_1_2_csafe_hanrahan.tiff,084563R_20180425_2_2_2_csafe_boekhoff.tiff,False
066782L_20180214_2_1_1_csafe_hanrahan.tiff,093150L_20180509_2_1_1_tiltonm.tiff,False
129401L_20180221_2_2_1_csafe_tpashek.tiff,056495L_20180418_2_1_2_csafe_tpashek.tiff,False
038400L_20180131_2_2_2_csafe_jekruse.tiff,018980L_20180411_2_2_2_csafe_jekruse.tiff,False
131974L_20180221_2_1_1_csafe_tpashek.tiff,148763L_20180502_2_1_2_jekruse.tiff,False
054359L_20180131_2_1_1_csafe_tpashek.tiff,067241L_20180425_2_1_1_csafe_boekhoff.tiff,False
045804R_20180131_2_1_1_csafe_tpashek.tiff,020574R_20180411_2_1_2_csafe_hanrahan.tiff,False
043442R_20180214_2_1_2_csafe_jekruse.tiff,050277R_20180418_2_2_1_csafe_jekruse.tiff,False
091173R_20180214_2_2_2_csafe_boekhoff.tiff,083929R_20180425_2_1_1_tiltonm.tiff,False
087785R_20180207_2_2_1_csafe_boekhoff.tiff,068418R_20180425_2_2_2_csafe_boekhoff.tiff,False
001351R_20180124_2_2_1_csafe_jekruse.tiff,039341R_20180418_2_1_2_csafe_jekruse.tiff,False
053900R_20180124_2_1_2_csafe_hanrahan.tiff,023244R_20180411_2_2_1_csafe_hanrahan.tiff,False
112374L_20180214_2_2_2_csafe_jekruse.tiff,022065L_20180411_2_1_1_csafe_jekruse.tiff,False
048395R_20180124_2_1_2_csafe_jekruse.tiff,022867R_20180411_2_2_1_csafe_jekruse.tiff,False
140459R_20180221_2_2_1_csafe_hanrahan.tiff,129652R_20180502_2_1_2_jekruse.tiff,False
084563R_20180221_2_1_2_csafe_hanrahan.tiff,101662R_20180501_2_2_2_tiltonm.tiff,False
040639L_20180131_2_2_2_csafe_hanrahan.tiff,131974L_20180502_2_2_1_jekruse.tiff,False
112374L_20180214_2_1_1_csafe_jekruse.tiff,039278L_20180418_2_1_2_csafe_jekruse.tiff,False
084811L_20180221_2_2_1_csafe_hanrahan.tiff,086457L_20180502_2_2_2_tiltonm.tiff,False
075718L_20180207_2_1_1_csafe_boekhoff.tiff,098084L_20180509_2_1_1_tiltonm.tiff,False
155006R_20180226_2_1_1_csafe_bpbryson.tiff,007414R_20180411_2_1_2_csafe_jekruse.tiff,False
040639L_20180131_2_2_1_csafe_hanrahan.tiff,148763L_20180502_2_2_2_jekruse.tiff,False
090160L_20180207_2_1_1_csafe_boekhoff.tiff,130691L_20180502_2_2_1_jekruse.tiff,False
047902R_20180131_2_2_1_csafe_hanrahan.tiff,146360R_20180502_2_1_2_jekruse.tiff,False
044022R_20180131_2_1_1_csafe_jekruse.tiff,138432R_20180509_2_2_2_jekruse.tiff,False
053470L_20180124_2_1_2_csafe_hanrahan.tiff,098084L_20180509_2_2_2_tiltonm.tiff,False
098084L_20180214_2_1_2_csafe_hanrahan.tiff,108416L_20180502_2_1_1_tiltonm.tiff,False
095995R_20180214_2_1_1_csafe_hanrahan.tiff,134336R_20180502_2_1_1_jekruse.tiff,False
015651L_20180124_2_1_1_csafe_jekruse.tiff,144363L_20180502_2_2_2_jekruse.tiff,False
117217L_20180214_2_2_2_csafe_hanrahan.tiff,060706L_20180418_2_2_2_csafe_hanrahan.tiff,False
048395R_20180124_2_2_1_csafe_jekruse.tiff,039341R_20180418_2_2_1_csafe_jekruse.tiff,False
108236R_20180214_2_1_2_csafe_tpashek.tiff,091173R_20180502_2_2_2_tiltonm.tiff,False
104158L_20180214_2_2_2_csafe_jekruse.tiff,135037L_20180509_2_2_2_jekruse.tiff,False
148647R_20180221_2_1_2_csafe_tpashek.tiff,081247R_20180425_2_2_1_csafe_boekhoff.tiff,False
061703L_20180207_2_2_1_csafe_boekhoff.tiff,065231L_20180418_2_1_1_csafe_hanrahan.tiff,False
022065L_20180124_2_2_2_csafe_bryson.tiff,104158L_20180509_2_2_2_jekruse.tiff,False
012352R_20180124_2_2_2_csafe_jekruse.tiff,018311R_20180411_2_2_1_csafe_jekruse.tiff,False
002054L_20180124_2_2_1_csafe_boekhoff.tiff,101928L_20180501_2_1_2_tiltonm.tiff,False
033561R_20180131_2_2_1_csafe_hanrahan.tiff,093161R_20180509_2_1_1_tiltonm.tiff,False
105557L_20180214_2_1_2_csafe_jekruse.tiff,080592L_20180425_2_2_2_csafe_jekruse.tiff,False
063620R_20180214_2_2_2_csafe_jekruse.tiff,089280R_20180425_2_1_2_csafe_jekruse.tiff,False
082317R_20180207_2_1_1_csafe_boekhoff.tiff,069223R_20180502_2_1_2_tiltonm.tiff,False
090449R_20180207_2_1_1_csafe_boekhoff.tiff,066991R_20180418_2_1_1_csafe_hanrahan.tiff,False
021667R_20180124_2_1_2_csafe_tpashek.tiff,067149R_20180425_2_1_2_csafe_boekhoff.tiff,False
004756R_20180124_2_2_1_csafe_boekhoff.tiff,119819R_20180509_2_2_2_tiltonm.tiff,False
075110R_20180207_2_2_1_csafe_boekhoff.tiff,083929R_20180425_2_2_2_tiltonm.tiff,False
097195R_20180214_2_2_1_csafe_hanrahan.tiff,040683R_20180418_2_1_1_csafe_tpashek.tiff,False
056968R_20180131_2_2_1_csafe_tpashek.tiff,061023R_20180425_2_1_2_jekruse.tiff,False
110978R_20180214_2_1_1_csafe_tpashek.tiff,132596R_20180425_2_1_1_jekruse.tiff,False
103485L_20180214_2_1_1_csafe_jekruse.tiff,039278L_20180418_2_2_2_csafe_jekruse.tiff,False
088621L_20180207_2_2_1_csafe_boekhoff.tiff,008204L_20180411_2_2_1_csafe_tpashek.tiff,False
014450L_20180124_2_1_2_csafe_boekhoff.tiff,054359L_20180418_2_1_2_csafe_tpashek.tiff,False
043442R_20180214_2_2_2_csafe_jekruse.tiff,151222R_20180509_2_2_2_jekruse.tiff,False
108236R_20180214_2_1_1_csafe_tpashek.tiff,146360R_20180502_2_2_2_jekruse.tiff,False
156625R_20180221_2_1_2_csafe_dtmartin.tiff,034419R_20180418_2_2_2_csafe_jekruse.tiff,False
032520L_20180131_2_2_1_csafe_martin.tiff,037549L_20180418_2_1_2_csafe_jekruse.tiff,False
016098R_20180124_2_2_2_csafe_jekruse.tiff,027853R_20180411_2_1_1_csafe_jekruse.tiff,False
069055L_20180207_2_2_1_csafe_boekhoff.tiff,008204L_20180411_2_1_2_csafe_tpashek.tiff,False
001732L_20180124_2_1_1_csafe_jekruse.tiff,022065L_20180411_2_1_1_csafe_jekruse.tiff,False
152997R_20180221_2_1_2_csafe_dtmartin.tiff,038661R_20180418_2_2_2_csafe_jekruse.tiff,False
001351R_20180124_2_1_2_csafe_jekruse.tiff,135791R_20180509_2_2_1_jekruse.tiff,False
026920L_20180124_2_2_1_csafe_jekruse.tiff,001732L_20180418_2_2_1_csafe_jekruse.tiff,False
101662R_20180214_2_2_1_csafe_hanrahan.tiff,127153R_20180502_2_2_2_jekruse.tiff,False
126848R_20180221_2_2_1_csafe_hanrahan.tiff,073393R_20180425_2_2_2_csafe_boekhoff.tiff,False
015651L_20180124_2_1_2_csafe_jekruse.tiff,135037L_20180509_2_1_1_jekruse.tiff,False
130691L_20180221_2_1_1_csafe_hanrahan.tiff,133942L_20180509_2_1_1_jekruse.tiff,False
068320L_20180207_2_2_2_csafe_boekhoff.tiff,116404L_20180502_2_1_2_tiltonm.tiff,False
040639L_20180131_2_1_1_csafe_hanrahan.tiff,091734L_20180502_2_1_2_tiltonm.tiff,False
153585R_20180226_2_2_1_csafe_bpbryson.tiff,125855R_20180509_2_1_2_jekruse.tiff,False
049490R_20180131_2_1_2_csafe_jekruse.tiff,103880R_20180509_2_2_2_jekruse.tiff,False
045804R_20180131_2_1_2_csafe_tpashek.tiff,020574R_20180411_2_2_2_csafe_hanrahan.tiff,False
148763L_20180221_2_1_2_csafe_tpashek.tiff,045684L_20180418_2_1_2_csafe_tpashek.tiff,False
004756R_20180124_2_1_2_csafe_boekhoff.tiff,140459R_20180502_2_2_2_jekruse.tiff,False
041672R_20180131_2_2_2_csafe_tpashek.tiff,146360R_20180502_2_1_1_jekruse.tiff,False
068320L_20180207_2_2_1_csafe_boekhoff.tiff,116404L_20180502_2_1_2_tiltonm.tiff,False
098406R_20180214_2_2_2_csafe_hanrahan.tiff,008475R_20180411_2_2_1_csafe_tpashek.tiff,False
083749L_20180207_2_1_1_csafe_boekhoff.tiff,088621L_20180425_2_1_1_csafe_boekhoff.tiff,False
007961L_20180124_2_1_2_csafe_bryson.tiff,155765L_20180509_2_2_1_jekruse.tiff,False
108416L_20180214_2_2_1_csafe_tpashek.tiff,095301L_20180516_2_1_2_tiltonm.tiff,False
038661R_20180131_2_2_1_csafe_jekruse.tiff,043442R_20180418_2_2_1_csafe_jekruse.tiff,False
025677L_20180131_2_1_1_csafe_hanrahan.tiff,084811L_20180425_2_1_1_csafe_boekhoff.tiff,False
019546L_20180124_2_2_2_csafe_tpashek.tiff,095301L_20180516_2_2_1_tiltonm.tiff,False
105050R_20180214_2_2_2_csafe_jekruse.tiff,063620R_20180425_2_1_1_csafe_jekruse.tiff,False
092216L_20180214_2_1_1_csafe_tpashek.tiff,101928L_20180501_2_2_2_tiltonm.tiff,False
130691L_20180221_2_2_2_csafe_hanrahan.tiff,065231L_20180418_2_2_2_csafe_hanrahan.tiff,False
052203L_20180131_2_2_1_csafe_hanrahan.tiff,083749L_20180425_2_1_1_tiltonm.tiff,False
024113L_20180124_2_2_2_csafe_jekruse.tiff,137513L_20180509_2_2_1_jekruse.tiff,False
125855R_20180221_2_1_2_csafe_dtmartin.tiff,151222R_20180509_2_1_1_jekruse.tiff,False
091173R_20180214_2_1_1_csafe_boekhoff.tiff,047902R_20180418_2_1_2_csafe_hanrahan.tiff,False
153514L_20180226_2_2_2_csafe_bpbryson.tiff,125567L_20180509_2_1_2_jekruse.tiff,False
065231L_20180207_2_1_2_csafe_boekhoff.tiff,014450L_20180411_2_2_2_csafe_tpashek.tiff,False
018980L_20180124_2_2_1_csafe_bryson.tiff,032520L_20180418_2_1_1_csafe_jekruse.tiff,False
072299R_20180207_2_1_2_csafe_boekhoff.tiff,101662R_20180501_2_2_1_tiltonm.tiff,False
130829R_20180221_2_1_2_csafe_hanrahan.tiff,133101R_20180509_2_2_1_jekruse.tiff,False
117217L_20180214_2_1_2_csafe_hanrahan.tiff,129401L_20180502_2_1_2_jekruse.tiff,False
054359L_20180131_2_1_2_csafe_tpashek.tiff,132499L_20180425_2_2_1_jekruse.tiff,False
093150L_20180214_2_2_2_csafe_tpashek.tiff,014450L_20180411_2_1_1_csafe_tpashek.tiff,False
076275L_20180226_2_2_2_csafe_bpbryson.tiff,125567L_20180509_2_1_2_jekruse.tiff,False
076650R_20180226_2_2_1_csafe_bpbryson.tiff,152997R_20180509_2_1_1_jekruse.tiff,False
003271L_20180124_2_2_2_csafe_boekhoff.tiff,084811L_20180425_2_1_2_csafe_boekhoff.tiff,False
148763L_20180221_2_2_2_csafe_tpashek.tiff,082497L_20180425_2_2_2_csafe_boekhoff.tiff,False
001732L_20180124_2_2_1_csafe_jekruse.tiff,026920L_20180411_2_1_1_csafe_jekruse.tiff,False
014318R_20180124_2_2_2_csafe_boekhoff.tiff,060465R_20180418_2_2_1_csafe_hanrahan.tiff,False
065344R_20180207_2_2_1_csafe_boekhoff.tiff,110978R_20180509_2_2_2_tiltonm.tiff,False
039278L_20180131_2_2_1_csafe_jekruse.tiff,105557L_20180509_2_2_2_jekruse.tiff,False
061023R_20180207_2_1_1_csafe_boekhoff.tiff,126848R_20180509_2_1_1_jekruse.tiff,False
051739R_20180131_2_1_1_csafe_jekruse.tiff,125855R_20180509_2_1_2_jekruse.tiff,False
018980L_20180124_2_1_2_csafe_bryson.tiff,038400L_20180418_2_2_2_csafe_jekruse.tiff,False
097136L_20180214_2_2_2_csafe_hanrahan.tiff,131974L_20180502_2_2_1_jekruse.tiff,False
076275L_20180226_2_1_1_csafe_bpbryson.tiff,037549L_20180418_2_2_2_csafe_jekruse.tiff,False
047555L_20180131_2_2_2_csafe_hanrahan.tiff,098084L_20180509_2_2_1_tiltonm.tiff,False
022065L_20180124_2_1_1_csafe_bryson.tiff,026920L_20180411_2_2_2_csafe_jekruse.tiff,False
051739R_20180131_2_1_2_csafe_jekruse.tiff,152997R_20180509_2_2_2_jekruse.tiff,False
026920L_20180124_2_2_2_csafe_jekruse.tiff,103485L_20180509_2_1_2_jekruse.tiff,False
097136L_20180214_2_2_1_csafe_hanrahan.tiff,134426L_20180502_2_2_1_jekruse.tiff,False
156914L_20180221_2_1_1_csafe_dtmartin.tiff,034323L_20180418_2_2_1_csafe_jekruse.tiff,False
126848R_20180221_2_2_2_csafe_hanrahan.tiff,119819R_20180509_2_2_1_tiltonm.tiff,False
101662R_20180214_2_1_1_csafe_hanrahan.tiff,072299R_20180425_2_1_2_jekruse.tiff,False
067241L_20180207_2_1_1_csafe_boekhoff.tiff,021345L_20180418_2_1_2_csafe_tpashek.tiff,False
069055L_20180207_2_2_2_csafe_boekhoff.tiff,040639L_20180418_2_1_1_csafe_tpashek.tiff,False
050277R_20180131_2_2_1_csafe_jekruse.tiff,012352R_20180502_2_2_2_csafe_jekruse.tiff,False
056495L_20180131_2_1_2_csafe_tpashek.tiff,067241L_20180425_2_1_2_csafe_boekhoff.tiff,False
015307R_20180124_2_2_2_csafe_jekruse.tiff,112033R_20180502_2_2_1_jekruse.tiff,False
050626L_20180131_2_2_1_csafe_jekruse.tiff,012550L_20180502_2_2_2_csafe_jekruse.tiff,False
134336R_20180221_2_2_2_csafe_hanrahan.tiff,052702R_20180418_2_2_1_csafe_hanrahan.tiff,False
033561R_20180131_2_2_2_csafe_hanrahan.tiff,129652R_20180502_2_2_1_jekruse.tiff,False
004888L_20180124_2_2_1_csafe_boekhoff.tiff,090160L_20180418_2_2_1_csafe_hanrahan.tiff,False
101662R_20180214_2_1_2_csafe_hanrahan.tiff,025004R_20180411_2_1_2_csafe_tpashek.tiff,False
081815L_20180131_2_1_2_csafe_hanrahan.tiff,008204L_20180411_2_1_2_csafe_tpashek.tiff,False
066991R_20180214_2_2_1_csafe_hanrahan.tiff,046560R_20180523_2_2_1_tiltonm.tiff,False
089078L_20180131_2_2_2_csafe_jekruse.tiff,048462L_20180418_2_1_1_csafe_jekruse.tiff,False
025677L_20180131_2_1_2_csafe_hanrahan.tiff,003271L_20180411_2_1_1_csafe_tpashek.tiff,False
024113L_20180124_2_2_1_csafe_jekruse.tiff,152759L_20180509_2_1_1_jekruse.tiff,False
134336R_20180221_2_1_2_csafe_hanrahan.tiff,091173R_20180502_2_2_1_tiltonm.tiff,False
065344R_20180207_2_1_2_csafe_boekhoff.tiff,093161R_20180509_2_1_1_tiltonm.tiff,False
090449R_20180207_2_2_2_csafe_boekhoff.tiff,046560R_20180523_2_1_1_tiltonm.tiff,False
098406R_20180214_2_1_2_csafe_hanrahan.tiff,045804R_20180418_2_1_2_csafe_tpashek.tiff,False
105050R_20180214_2_1_1_csafe_jekruse.tiff,022867R_20180411_2_2_1_csafe_jekruse.tiff,False
023519L_20180124_2_2_2_csafe_boekhoff.tiff,053470L_20180418_2_1_1_csafe_hanrahan.tiff,False
100845L_20180214_2_2_1_csafe_hanrahan.tiff,036285L_20180418_2_2_1_csafe_tpashek.tiff,False
140634L_20180221_2_2_2_csafe_hanrahan.tiff,021345L_20180418_2_1_2_csafe_tpashek.tiff,False
002898R_20180124_2_1_1_csafe_boekhoff.tiff,003859R_20180411_2_1_2_csafe_tpashek.tiff,False
048395R_20180124_2_2_2_csafe_jekruse.tiff,026973R_20180411_2_1_2_csafe_jekruse.tiff,False
047902R_20180131_2_1_1_csafe_hanrahan.tiff,091173R_20180502_2_2_2_tiltonm.tiff,False
151222R_20180226_2_1_1_csafe_bpbryson.tiff,018311R_20180411_2_1_1_csafe_jekruse.tiff,False
023519L_20180124_2_1_2_csafe_boekhoff.tiff,131974L_20180502_2_2_2_jekruse.tiff,False
087785R_20180207_2_1_2_csafe_boekhoff.tiff,036893R_20180418_2_1_2_csafe_tpashek.tiff,False
133942L_20180221_2_1_2_csafe_tpashek.tiff,117217L_20180502_2_1_2_tiltonm.tiff,False
063620R_20180214_2_2_1_csafe_jekruse.tiff,048395R_20180418_2_1_2_csafe_jekruse.tiff,False
105050R_20180214_2_1_2_csafe_jekruse.tiff,135791R_20180509_2_2_2_jekruse.tiff,False
051403L_20180131_2_2_1_csafe_jekruse.tiff,038400L_20180418_2_2_1_csafe_jekruse.tiff,False
046560R_20180131_2_2_1_csafe_tpashek.tiff,130829R_20180502_2_2_1_jekruse.tiff,False
007414R_20180124_2_2_1_csafe_tpashek.tiff,156625R_20180502_2_1_2_jekruse.tiff,False
023244R_20180124_2_1_1_csafe_boekhoff.tiff,097195R_20180516_2_2_2_tiltonm.tiff,False
039278L_20180131_2_2_2_csafe_jekruse.tiff,089078L_20180425_2_1_2_csafe_jekruse.tiff,False
112374L_20180214_2_1_2_csafe_jekruse.tiff,049924L_20180418_2_2_2_csafe_jekruse.tiff,False
020544L_20180124_2_1_2_csafe_tpashek.tiff,097136L_20180516_2_1_1_tiltonm.tiff,False
065344R_20180207_2_1_1_csafe_boekhoff.tiff,013609R_20180411_2_1_2_csafe_tpashek.tiff,False
032826R_20180131_2_2_2_csafe_hanrahan.tiff,137736R_20180509_2_2_1_jekruse.tiff,False
131648R_20180221_2_2_2_csafe_tpashek.tiff,148647R_20180502_2_1_2_jekruse.tiff,False
153514L_20180226_2_1_2_csafe_bpbryson.tiff,018980L_20180411_2_1_2_csafe_jekruse.tiff,False
027121L_20180124_2_2_2_csafe_jekruse.tiff,007961L_20180411_2_1_2_csafe_jekruse.tiff,False
157754L_20180221_2_2_2_csafe_hanrahan.tiff,093150L_20180509_2_2_1_tiltonm.tiff,False
043442R_20180214_2_2_1_csafe_jekruse.tiff,051739R_20180418_2_2_2_csafe_jekruse.tiff,False
137513L_20180221_2_1_1_csafe_dtmartin.tiff,043758L_20180418_2_1_2_csafe_jekruse.tiff,False
095301L_20180214_2_2_2_csafe_hanrahan.tiff,091734L_20180502_2_2_1_tiltonm.tiff,False
103880R_20180214_2_1_1_csafe_jekruse.tiff,105050R_20180509_2_1_1_jekruse.tiff,False
104158L_20180214_2_1_1_csafe_jekruse.tiff,080592L_20180425_2_2_2_csafe_jekruse.tiff,False
129652R_20180221_2_2_2_csafe_tpashek.tiff,110978R_20180509_2_1_2_tiltonm.tiff,False
083749L_20180207_2_2_1_csafe_boekhoff.tiff,052203L_20180418_2_1_1_csafe_hanrahan.tiff,False
050626L_20180131_2_2_2_csafe_jekruse.tiff,151871L_20180509_2_1_1_jekruse.tiff,False
046013L_20180131_2_2_2_csafe_tpashek.tiff,132499L_20180425_2_1_2_jekruse.tiff,False
061703L_20180207_2_1_1_csafe_boekhoff.tiff,014450L_20180411_2_2_2_csafe_tpashek.tiff,False
072299R_20180207_2_2_2_csafe_boekhoff.tiff,084563R_20180425_2_2_1_csafe_boekhoff.tiff,False
133101R_20180221_2_1_1_csafe_tpashek.tiff,129652R_20180502_2_1_1_jekruse.tiff,False
144088R_20180221_2_2_1_csafe_dtmartin.tiff,022867R_20180411_2_1_1_csafe_jekruse.tiff,False
088621L_20180207_2_2_2_csafe_boekhoff.tiff,134426L_20180502_2_1_1_jekruse.tiff,False
051403L_20180131_2_1_1_csafe_jekruse.tiff,043758L_20180418_2_1_1_csafe_jekruse.tiff,False
110412L_20180214_2_1_1_csafe_tpashek.tiff,014450L_20180411_2_1_2_csafe_tpashek.tiff,False
056495L_20180131_2_2_1_csafe_tpashek.tiff,110412L_20180509_2_2_2_tiltonm.tiff,False
080478R_20180207_2_2_2_csafe_jekruse.tiff,144088R_20180502_2_1_2_jekruse.tiff,False
036893R_20180131_2_1_2_csafe_hanrahan.tiff,121935R_20180502_2_1_1_jekruse.tiff,False
104052R_20180214_2_2_1_csafe_jekruse.tiff,102420R_20180509_2_1_1_jekruse.tiff,False
155765L_20180226_2_2_2_csafe_bpbryson.tiff,156914L_20180502_2_2_1_jekruse.tiff,False
146976L_20180221_2_1_2_csafe_hanrahan.tiff,069055L_20180502_2_1_1_tiltonm.tiff,False
092115R_20180214_2_2_2_csafe_tpashek.tiff,025004R_20180411_2_1_2_csafe_tpashek.tiff,False
095301L_20180214_2_1_2_csafe_hanrahan.tiff,134426L_20180502_2_1_1_jekruse.tiff,False
