File Name,Scan Method,Image Number,Replicate Number,Visit Number,Shoe Number,Shoe Make/Model,Shoe Size,Worker Names,Shoe Color,Foot
027853R_20180411_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,3,27,Adidas/Seeley,10 M,csafe_jekruse,Black,R
122398R_20180111_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,0,122,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-dark grey,R
021667R_20180418_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,3,21,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,R
146360R_20180502_2_1_1_jekruse.tiff,2D Scanner,1,1,3,146,Nike/Winflo 4,8 W,jekruse,Black/white-dark grey,R
027853R_20171031_2_1_1_csafe_bpbryson.tiff,2D Scanner,1,1,0,27,Adidas/Seeley,10 M,csafe_bpbryson,Black,R
080478R_20180321_2_1_2_csafe_jekruse.tiff,2D Scanner,1,2,2,80,Nike/Winflo 4,10.5 M,csafe_jekruse,Black/white-dark grey,R
091173R_20180111_2_2_2_csafe_hanrahan.tiff,2D Scanner,2,2,0,91,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-dark grey,R
013046L_20180411_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,3,13,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,L
046560R_20180523_2_1_1_tiltonm.tiff,2D Scanner,1,1,3,46,Nike/Winflo 4,8.5 W,tiltonm,Glacier-grey/black-anthracite,R
160138R_20180502_2_2_1_jekruse.tiff,2D Scanner,2,1,3,160,Adidas/Seeley,10.5 M,jekruse,Grey,R
085260L_20180425_2_1_2_csafe_jekruse.tiff,2D Scanner,1,2,3,85,Adidas/Seeley,10 M,csafe_jekruse,Grey,L
110978R_20180214_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,1,110,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-dark grey,R
002898R_20171027_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,0,2,Adidas/Seeley,7 W,csafe_tpashek,Black,R
006070R_20180228_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,2,6,Nike/Winflo 4,10 M,csafe_jekruse,Black/white-dark grey,R
085260L_20180425_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,3,85,Adidas/Seeley,10 M,csafe_jekruse,Grey,L
034419R_20180131_2_1_2_csafe_jekruse.tiff,2D Scanner,1,2,1,34,Adidas/Seeley,10 M,csafe_jekruse,Black,R
125855R_20180221_2_2_2_csafe_dtmartin.tiff,2D Scanner,2,2,1,125,Nike/Winflo 4,10 M,csafe_dtmartin,Athracite/dark grey-black,R
044022R_20171113_2_2_2_csafe_bpbryson.tiff,2D Scanner,2,2,0,44,Adidas/Seeley,10.5 M,csafe_bpbryson,Grey,R
112374L_20180402_2_1_1_csafe_bpbryson.tiff,2D Scanner,1,1,2,112,Nike/Winflo 4,10.5 M,csafe_bpbryson,Binary Blue/white-black,L
037891R_20171113_2_1_2_csafe_bpbryson.tiff,2D Scanner,1,2,0,37,Nike/Winflo 4,10 M,csafe_bpbryson,Black/white-dark grey,R
048395R_20180124_2_1_2_csafe_jekruse.tiff,2D Scanner,1,2,1,48,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,R
135791R_20180113_2_1_2_Silerio-Kruse.tiff,2D Scanner,1,2,0,135,Nike/Winflo 4,10.5 M,Silerio-Kruse,Black/white-dark grey,R
048462L_20171113_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,0,48,Nike/Winflo 4,10.5 M,csafe_bpbryson,Athracite/dark grey-black,L
126068L_20180111_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,0,126,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,L
131648R_20180404_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,2,131,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-dark grey,R
096631L_20180111_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,0,96,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-racer pink,L
150768R_20180409_2_2_2_csafe_bpbryson.tiff,2D Scanner,2,2,2,150,Adidas/Seeley,10 M,csafe_bpbryson,Black,R
141427R_20180111_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,0,141,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-racer pink,R
149286R_20180221_2_2_2_csafe_dtmartin.tiff,2D Scanner,2,2,1,149,Nike/Winflo 4,10.5 M,csafe_dtmartin,Athracite/dark grey-black,R
135791R_20180221_2_1_1_csafe_dtmartin.tiff,2D Scanner,1,1,1,135,Nike/Winflo 4,10.5 M,csafe_dtmartin,Black/white-dark grey,R
120600L_20180214_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,1,120,Adidas/Seeley,7.5 W,csafe_hanrahan,Black,L
023519L_20180228_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,2,23,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-dark grey,L
120425R_20180328_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,2,120,Adidas/Seeley,7.5 W,csafe_boekhoff,Black,R
004888L_20180411_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,3,4,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-dark grey,L
090449R_20180418_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,3,90,Nike/Winflo 4,8.5 W,csafe_hanrahan,Glacier-grey/black-anthracite,R
080478R_20180425_2_1_1_csafe_jekruse.tiff,2D Scanner,1,1,3,80,Nike/Winflo 4,10.5 M,csafe_jekruse,Black/white-dark grey,R
071356L_20180111_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,0,71,Nike/Winflo 4,8 W,csafe_hanrahan,Glacier-grey/black-anthracite,L
127413L_20180221_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,1,127,Adidas/Seeley,7 W,csafe_hanrahan,Black,L
010405L_20180228_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,2,10,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,L
041725L_20180307_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,2,41,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,L
125855R_20180409_2_1_2_csafe_bpbryson.tiff,2D Scanner,1,2,2,125,Nike/Winflo 4,10 M,csafe_bpbryson,Athracite/dark grey-black,R
026920L_20180411_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,3,26,Nike/Winflo 4,10.5 M,csafe_jekruse,Black/white-dark grey,L
082497L_20180207_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,1,82,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-dark grey,L
085767R_20180321_2_1_2_csafe_jekruse.tiff,2D Scanner,1,2,2,85,Adidas/Seeley,10 M,csafe_jekruse,Grey,R
089280R_20180131_2_1_1_csafe_jekruse.tiff,2D Scanner,1,1,1,89,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,R
080592L_20180207_2_1_2_csafe_jekruse.tiff,2D Scanner,1,2,1,80,Nike/Winflo 4,10.5 M,csafe_jekruse,Black/white-dark grey,L
021345L_20180228_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,2,21,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,L
105557L_20180402_2_1_2_csafe_bpbryson.tiff,2D Scanner,1,2,2,105,Nike/Winflo 4,10.5 M,csafe_bpbryson,Binary Blue/white-black,L
024000R_20171031_2_2_2_csafe_bpbryson.tiff,2D Scanner,2,2,0,24,Nike/Winflo 4,10 M,csafe_bpbryson,Black/Metallic silver-cool grey,R
072582L_20180207_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,1,72,Adidas/Seeley,7 W,csafe_boekhoff,Black,L
066991R_20180214_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,1,66,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-dark grey,R
149286R_20180502_2_2_1_jekruse.tiff,2D Scanner,2,1,3,149,Nike/Winflo 4,10.5 M,jekruse,Athracite/dark grey-black,R
040639L_20171106_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,0,40,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,L
001351R_20171031_2_1_2_csafe_bpbryson.tiff,2D Scanner,1,2,0,1,Nike/Winflo 4,10.5 M,csafe_bpbryson,Athracite/dark grey-black,R
044430L_20180319_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,2,44,Adidas/Seeley,10.5 M,csafe_bpbryson,Grey,L
076275L_20180226_2_1_1_csafe_bpbryson.tiff,2D Scanner,1,1,1,76,Nike/Winflo 4,10 M,csafe_bpbryson,Black/white-dark grey,L
082317R_20180111_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,0,82,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-dark grey,R
136102R_20180111_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,0,136,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-dark grey,R
042602R_20171113_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,0,42,Adidas/Seeley,10.5 M,csafe_bpbryson,Blue night/running-white,R
004888L_20180228_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,2,4,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-dark grey,L
071356L_20180214_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,1,71,Nike/Winflo 4,8 W,csafe_hanrahan,Glacier-grey/black-anthracite,L
067241L_20180425_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,3,67,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,L
056968R_20180418_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,3,56,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-racer pink,R
030704R_20180411_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,3,30,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,R
084563R_20180425_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,3,84,Adidas/Seeley,7 W,csafe_boekhoff,OG ADV,R
040683R_20180307_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,2,40,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-dark grey,R
014318R_20171030_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,0,14,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,R
132596R_20180404_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,2,132,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-dark grey,R
095301L_20180516_2_2_1_tiltonm.tiff,2D Scanner,2,1,3,95,Nike/Winflo 4,8 W,tiltonm,Black/white-racer pink,L
003859R_20171027_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,0,3,Adidas/Seeley,7 W,csafe_tpashek,Black,R
025004R_20180411_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,3,25,Adidas/Seeley,7 W,csafe_tpashek,Black,R
053900R_20180307_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,2,53,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,R
099424R_20180502_2_1_1_tiltonm.tiff,2D Scanner,1,1,3,99,Adidas/Seeley,7.5 W,tiltonm,Mystery Red/Pale Nude,R
034323L_20180418_2_2_2_jekruse.tiff,2D Scanner,2,2,3,34,Adidas/Seeley,10 M,jekruse,Black,L
055868L_20180319_2_2_2_csafe_bpbryson.tiff,2D Scanner,2,2,2,55,Nike/Winflo 4,10.5 M,csafe_bpbryson,Black/white-dark grey,L
152997R_20180221_2_1_1_csafe_dtmartin.tiff,2D Scanner,1,1,1,152,Nike/Winflo 4,10 M,csafe_dtmartin,Athracite/dark grey-black,R
011851R_20180228_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,2,11,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,R
036285L_20180418_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,3,36,Adidas/Seeley,7.5 W,csafe_tpashek,Grey,L
023519L_20180411_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,3,23,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-dark grey,L
031386R_20180319_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,2,31,Nike/Winflo 4,10 M,csafe_bpbryson,Athracite/dark grey-black,R
035655L_20180131_2_2_2_csafe_hanrahan.tiff,2D Scanner,2,2,1,35,Nike/Winflo 4,8.5 W,csafe_hanrahan,Glacier-grey/black-anthracite,L
112033R_20180214_2_1_1_csafe_jekruse.tiff,2D Scanner,1,1,1,112,Nike/Winflo 4,10.5 M,csafe_jekruse,Binary Blue/white-black,R
045804R_20180418_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,3,45,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,R
037549L_20180131_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,1,37,Nike/Winflo 4,10 M,csafe_jekruse,Black/white-dark grey,L
029708R_20180305_2_1_1_csafe_bpbryson.tiff,2D Scanner,1,1,2,29,Nike/Winflo 4,10.5 M,csafe_bpbryson,Athracite/dark grey-black,R
098406R_20180328_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,2,98,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,R
111638L_20180328_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,2,111,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-racer pink,L
103880R_20180214_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,1,103,Nike/Winflo 4,10.5 M,csafe_jekruse,Black/white-dark grey,R
118141L_20180214_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,1,118,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-dark grey,L
056495L_20180307_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,2,56,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-racer pink,L
097136L_20180214_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,1,97,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,L
157104R_20180404_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,2,157,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-dark grey,R
152997R_20180113_2_1_2_Silerio-Kruse.tiff,2D Scanner,1,2,0,152,Nike/Winflo 4,10 M,Silerio-Kruse,Athracite/dark grey-black,R
134336R_20180221_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,1,134,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,R
050277R_20180319_2_1_2_csafe_bpbryson.tiff,2D Scanner,1,2,2,50,Nike/Winflo 4,10 M,csafe_bpbryson,Athracite/dark grey-black,R
144088R_20180113_2_1_2_Silerio-Kruse.tiff,2D Scanner,1,2,0,144,Nike/Winflo 4,10.5 M,Silerio-Kruse,Black/white-dark grey,R
041672R_20180418_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,3,41,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,R
078184R_20180321_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,2,78,Adidas/Seeley,10 M,csafe_jekruse,Black,R
074093L_20180321_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,2,74,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-racer pink,L
035655L_20180418_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,3,35,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,L
108236R_20180214_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,1,108,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,R
103485L_20180214_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,1,103,Nike/Winflo 4,10.5 M,csafe_jekruse,Black/white-dark grey,L
009506L_20180228_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,2,9,Adidas/Seeley,7 W,csafe_boekhoff,Black,L
125855R_20180509_2_1_1_jekruse.tiff,2D Scanner,1,1,3,125,Nike/Winflo 4,10 M,jekruse,Athracite/dark grey-black,R
085260L_20180113_2_2_1_Silerio-Kruse.tiff,2D Scanner,2,1,0,85,Adidas/Seeley,10 M,Silerio-Kruse,Grey,L
060706L_20180418_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,3,60,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-racer pink,L
052203L_20180307_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,2,52,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,L
053470L_20180418_2_2_2_csafe_hanrahan.tiff,2D Scanner,2,2,3,53,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,L
130829R_20180404_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,2,130,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-dark grey,R
002054L_20180124_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,1,2,Adidas/Seeley,7 W,csafe_boekhoff,Black,L
104158L_20180402_2_2_2_csafe_bpbryson.tiff,2D Scanner,2,2,2,104,Nike/Winflo 4,10.5 M,csafe_bpbryson,Athracite/dark grey-black,L
039278L_20171113_2_1_1_csafe_bpbryson.tiff,2D Scanner,1,1,0,39,Nike/Winflo 4,10.5 M,csafe_bpbryson,Athracite/dark grey-black,L
076275L_20180112_2_1_2_csafe_jekruse.tiff,2D Scanner,1,2,0,76,Nike/Winflo 4,10 M,csafe_jekruse,Black/white-dark grey,L
143698R_20180502_2_1_2_jekruse.tiff,2D Scanner,1,2,3,143,Nike/Winflo 4,8.5 W,jekruse,Black/white-dark grey,R
005772L_20180124_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,1,5,Nike/Winflo 4,10 M,csafe_jekruse,Black/white-dark grey,L
151871L_20180509_2_1_2_jekruse.tiff,2D Scanner,1,2,3,151,Nike/Winflo 4,10 M,jekruse,Black/white-dark grey,L
008475R_20180411_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,3,8,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-racer pink,R
115334L_20180214_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,1,115,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,L
141580L_20180502_2_1_2_jekruse.tiff,2D Scanner,1,2,3,141,Nike/Winflo 4,8.5 W,jekruse,Black/white-racer pink,L
119819R_20180111_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,0,119,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-dark grey,R
007961L_20171031_2_1_1_csafe_bpbryson.tiff,2D Scanner,1,1,0,7,Adidas/Seeley,10 M,csafe_bpbryson,Blue night/running-white,L
042899L_20180131_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,1,42,Adidas/Seeley,10.5 M,csafe_jekruse,Blue night/running-white,L
114489L_20180214_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,1,114,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-dark grey,L
013046L_20171030_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,0,13,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,L
042899L_20171113_2_2_2_csafe_bpbryson.tiff,2D Scanner,2,2,0,42,Adidas/Seeley,10.5 M,csafe_bpbryson,Blue night/running-white,L
157754L_20180502_2_1_1_jekruse.tiff,2D Scanner,1,1,3,157,Nike/Winflo 4,8.5 W,jekruse,Black/white-dark grey,L
027853R_20180124_2_1_1_csafe_jekruse.tiff,2D Scanner,1,1,1,27,Adidas/Seeley,10 M,csafe_jekruse,Black,R
088621L_20180404_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,2,88,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,L
109057R_20180509_2_1_1_tiltonm.tiff,2D Scanner,1,1,3,109,Nike/Winflo 4,8.5 W,tiltonm,Black/white-dark grey,R
138246L_20180409_2_1_2_csafe_bpbryson.tiff,2D Scanner,1,2,2,138,Adidas/Seeley,10.5 M,csafe_bpbryson,Black,L
004756R_20180228_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,2,4,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-dark grey,R
067149R_20180425_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,3,67,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,R
053470L_20171113_2_2_2_csafe_bpbryson.tiff,2D Scanner,2,2,0,53,Nike/Winflo 4,8 W,csafe_bpbryson,Black/white-racer pink,L
038661R_20180418_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,3,38,Nike/Winflo 4,10 M,csafe_jekruse,Binary Blue/white-black,R
048462L_20180418_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,3,48,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,L
031126L_20180319_2_1_2_csafe_bpbryson.tiff,2D Scanner,1,2,2,31,Nike/Winflo 4,10 M,csafe_bpbryson,Athracite/dark grey-black,L
127153R_20180404_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,2,127,Adidas/Seeley,7 W,csafe_tpashek,Black,R
131648R_20180404_2_2_2_csafe_hanrahan.tiff,2D Scanner,2,2,2,131,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-dark grey,R
073393R_20180321_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,2,73,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,R
064605R_20180112_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,0,64,Nike/Winflo 4,10.5 M,csafe_jekruse,Glacier-grey/black-anthracite,R
127413L_20180111_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,0,127,Adidas/Seeley,7 W,csafe_boekhoff,Black,L
030474L_20180124_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,1,30,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,L
124799L_20180111_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,0,124,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-dark grey,L
113326L_20180214_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,1,113,Nike/Winflo 4,10 M,csafe_jekruse,Binary Blue/white-black,L
082317R_20180111_2_2_2_csafe_hanrahan.tiff,2D Scanner,2,2,0,82,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-dark grey,R
064605R_20180425_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,3,64,Nike/Winflo 4,10.5 M,csafe_jekruse,Glacier-grey/black-anthracite,R
101662R_20180111_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,0,101,Adidas/Seeley,7 W,csafe_boekhoff,Black,R
107599L_20180111_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,0,107,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-racer pink,L
106010R_20180502_2_1_2_tiltonm.tiff,2D Scanner,1,2,3,106,Adidas/Seeley,7.5 W,tiltonm,Black,R
138432R_20180409_2_2_2_csafe_bpbryson.tiff,2D Scanner,2,2,2,138,Adidas/Seeley,10.5 M,csafe_bpbryson,Black,R
112374L_20180502_2_2_2_jekruse.tiff,2D Scanner,2,2,3,112,Nike/Winflo 4,10.5 M,jekruse,Binary Blue/white-black,L
003859R_20180124_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,1,3,Adidas/Seeley,7 W,csafe_boekhoff,Black,R
100125R_20180502_2_1_1_tiltonm.tiff,2D Scanner,1,1,3,100,Adidas/Seeley,7.5 W,tiltonm,Grey,R
113338R_20180509_2_2_1_jekruse.tiff,2D Scanner,2,1,3,113,Nike/Winflo 4,10 M,jekruse,Binary Blue/white-black,R
094265L_20180214_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,1,94,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-racer pink,L
106090L_20180328_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,2,106,Adidas/Seeley,7.5 W,csafe_boekhoff,Black,L
089078L_20180131_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,1,89,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,L
029960L_20180418_2_1_2_csafe_jekruse.tiff,2D Scanner,1,2,3,29,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,L
028882L_20180411_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,3,28,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-dark grey,L
136102R_20180111_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,0,136,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-dark grey,R
088621L_20180425_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,3,88,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,L
094451R_20180328_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,2,94,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-racer pink,R
105557L_20180214_2_1_2_csafe_jekruse.tiff,2D Scanner,1,2,1,105,Nike/Winflo 4,10.5 M,csafe_jekruse,Binary Blue/white-black,L
041725L_20171106_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,0,41,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-racer pink,L
133942L_20180221_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,1,133,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-dark grey,L
082317R_20180207_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,1,82,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-dark grey,R
137736R_20180221_2_1_2_csafe_dtmartin.tiff,2D Scanner,1,2,1,137,Nike/Winflo 4,10 M,csafe_dtmartin,Glacier-grey/black-anthracite,R
136102R_20180221_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,1,136,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-dark grey,R
011453L_20171030_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,0,11,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,L
159067L_20180502_2_2_1_jekruse.tiff,2D Scanner,2,1,3,159,Adidas/Seeley,7.5 W,jekruse,Black,L
072582L_20180321_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,2,72,Adidas/Seeley,7 W,csafe_tpashek,Black,L
038400L_20171113_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,0,38,Nike/Winflo 4,10 M,csafe_bpbryson,Binary Blue/white-black,L
054359L_20171113_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,0,54,Nike/Winflo 4,8.5 W,csafe_bpbryson,Black/white-dark grey,L
050626L_20180418_2_1_1_csafe_jekruse.tiff,2D Scanner,1,1,3,50,Nike/Winflo 4,10 M,csafe_jekruse,Athracite/dark grey-black,L
069055L_20180321_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,2,69,Nike/Winflo 4,8 W,csafe_tpashek,Glacier-grey/black-anthracite,L
141580L_20180111_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,0,141,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-racer pink,L
