File Name,Scan Method,Image Number,Replicate Number,Visit Number,Shoe Number,Shoe Make/Model,Shoe Size,Worker Names,Shoe Color,Foot
125567L_20180113_2_2_1_Silerio-Kruse.tiff,2D Scanner,2,1,0,125,Nike/Winflo 4,10 M,Silerio-Kruse,Athracite/dark grey-black,L
026973R_20171031_2_1_2_csafe_bpbryson.tiff,2D Scanner,1,2,0,26,Nike/Winflo 4,10.5 M,csafe_bpbryson,Black/white-dark grey,R
068418R_20180321_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,2,68,Adidas/Seeley,7.5 W,csafe_tpashek,Black,R
092115R_20180509_2_2_2_tiltonm.tiff,2D Scanner,2,2,3,92,Adidas/Seeley,7 W,tiltonm,Mystery Red/Pale Nude,R
080592L_20180425_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,3,80,Nike/Winflo 4,10.5 M,csafe_jekruse,Black/white-dark grey,L
151871L_20180113_2_1_1_Silerio-Kruse.tiff,2D Scanner,1,1,0,151,Nike/Winflo 4,10 M,Silerio-Kruse,Black/white-dark grey,L
067241L_20180425_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,3,67,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,L
121753L_20180404_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,2,121,Adidas/Seeley,7.5 W,csafe_hanrahan,Black,L
002054L_20180411_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,3,2,Adidas/Seeley,7 W,csafe_tpashek,Black,L
097195R_20180516_2_1_1_tiltonm.tiff,2D Scanner,1,1,3,97,Nike/Winflo 4,8 W,tiltonm,Black/white-racer pink,R
134336R_20180404_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,2,134,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-racer pink,R
047555L_20180307_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,2,47,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,L
036893R_20180131_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,1,36,Adidas/Seeley,7.5 W,csafe_hanrahan,Grey,R
047555L_20171113_2_1_2_csafe_bpbryson.tiff,2D Scanner,1,2,0,47,Nike/Winflo 4,8 W,csafe_bpbryson,Black/white-racer pink,L
140634L_20180221_2_2_2_csafe_hanrahan.tiff,2D Scanner,2,2,1,140,Nike/Winflo 4,8.5 W,csafe_hanrahan,Glacier-grey/black-anthracite,L
045804R_20180307_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,2,45,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-dark grey,R
084563R_20180321_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,2,84,Adidas/Seeley,7 W,csafe_tpashek,OG ADV,R
119819R_20180509_2_1_1_tiltonm.tiff,2D Scanner,1,1,3,119,Nike/Winflo 4,8.5 W,tiltonm,Black/white-dark grey,R
084811L_20180321_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,2,84,Adidas/Seeley,7 W,csafe_tpashek,OG ADV,L
077778R_20180207_2_1_1_csafe_jekruse.tiff,2D Scanner,1,1,1,77,Adidas/Seeley,10.5 M,csafe_jekruse,OG ADV,R
026920L_20180411_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,3,26,Nike/Winflo 4,10.5 M,csafe_jekruse,Black/white-dark grey,L
087785R_20180425_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,3,87,Adidas/Seeley,7.5 W,csafe_boekhoff,Grey,R
144088R_20180409_2_1_2_csafe_bpbryson.tiff,2D Scanner,1,2,2,144,Nike/Winflo 4,10.5 M,csafe_bpbryson,Black/white-dark grey,R
102154L_20180214_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,1,102,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,L
013609R_20171030_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,0,13,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,R
088621L_20180425_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,3,88,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,L
007414R_20180228_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,2,7,Adidas/Seeley,10 M,csafe_jekruse,Blue night/running-white,R
052203L_20180131_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,1,52,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,L
095301L_20180214_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,1,95,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,L
046013L_20180523_2_2_1_tiltonm.tiff,2D Scanner,2,1,3,46,Nike/Winflo 4,8.5 W,tiltonm,Glacier-grey/black-anthracite,L
131974L_20180221_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,1,131,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,L
146976L_20180221_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,1,146,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-dark grey,L
100125R_20180502_2_1_2_tiltonm.tiff,2D Scanner,1,2,3,100,Adidas/Seeley,7.5 W,tiltonm,Grey,R
016503L_20171031_2_1_1_csafe_bpbryson.tiff,2D Scanner,1,1,0,16,Adidas/Seeley,10 M,csafe_bpbryson,Grey,L
087785R_20180207_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,1,87,Adidas/Seeley,7.5 W,csafe_boekhoff,Grey,R
102420R_20180402_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,2,102,Nike/Winflo 4,10.5 M,csafe_bpbryson,Athracite/dark grey-black,R
132596R_20180425_2_2_2_jekruse.tiff,2D Scanner,2,2,3,132,Nike/Winflo 4,8.5 W,jekruse,Black/white-dark grey,R
155765L_20180113_2_1_2_Silerio-Kruse.tiff,2D Scanner,1,2,0,155,Adidas/Seeley,10 M,Silerio-Kruse,Black,L
130829R_20180404_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,2,130,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-dark grey,R
120425R_20180328_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,2,120,Adidas/Seeley,7.5 W,csafe_boekhoff,Black,R
037549L_20180319_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,2,37,Nike/Winflo 4,10 M,csafe_bpbryson,Black/white-dark grey,L
036285L_20171106_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,0,36,Adidas/Seeley,7.5 W,csafe_tpashek,Grey,L
095301L_20180328_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,2,95,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-racer pink,L
061703L_20180207_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,1,61,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-racer pink,L
066991R_20180418_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,3,66,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-dark grey,R
061703L_20180112_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,0,61,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-racer pink,L
156625R_20180113_2_2_2_Silerio-Kruse.tiff,2D Scanner,2,2,0,156,Adidas/Seeley,10 M,Silerio-Kruse,Black,R
125855R_20180221_2_2_1_csafe_dtmartin.tiff,2D Scanner,2,1,1,125,Nike/Winflo 4,10 M,csafe_dtmartin,Athracite/dark grey-black,R
025677L_20180411_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,3,25,Adidas/Seeley,7 W,csafe_tpashek,Black,L
127153R_20180111_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,0,127,Adidas/Seeley,7 W,csafe_boekhoff,Black,R
093161R_20180214_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,1,93,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-racer pink,R
075110R_20180321_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,2,75,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,R
052702R_20171113_2_1_1_csafe_bpbryson.tiff,2D Scanner,1,1,0,52,Nike/Winflo 4,8 W,csafe_bpbryson,Black/white-racer pink,R
027121L_20180305_2_1_1_csafe_bpbryson.tiff,2D Scanner,1,1,2,27,Adidas/Seeley,10 M,csafe_bpbryson,Black,L
105557L_20180402_2_2_2_csafe_bpbryson.tiff,2D Scanner,2,2,2,105,Nike/Winflo 4,10.5 M,csafe_bpbryson,Binary Blue/white-black,L
082497L_20180425_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,3,82,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-dark grey,L
130829R_20180502_2_2_2_jekruse.tiff,2D Scanner,2,2,3,130,Nike/Winflo 4,8.5 W,jekruse,Black/white-dark grey,R
052702R_20180307_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,2,52,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,R
022065L_20180124_2_1_2_csafe_bryson.tiff,2D Scanner,1,2,1,22,Nike/Winflo 4,10.5 M,csafe_bryson,Black/white-dark grey,L
020574R_20171030_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,0,20,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,R
102420R_20180113_2_2_2_Silerio-Kruse.tiff,2D Scanner,2,2,0,102,Nike/Winflo 4,10.5 M,Silerio-Kruse,Athracite/dark grey-black,R
081247R_20180131_2_2_2_csafe_hanrahan.tiff,2D Scanner,2,2,1,81,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,R
093150L_20180509_2_2_2_tiltonm.tiff,2D Scanner,2,2,3,93,Nike/Winflo 4,8.5 W,tiltonm,Black/white-racer pink,L
048462L_20180124_2_1_2_csafe_jekruse.tiff,2D Scanner,1,2,1,48,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,L
134336R_20180502_2_1_1_jekruse.tiff,2D Scanner,1,1,3,134,Nike/Winflo 4,8 W,jekruse,Black/white-racer pink,R
137513L_20180409_2_2_2_csafe_bpbryson.tiff,2D Scanner,2,2,2,137,Nike/Winflo 4,10 M,csafe_bpbryson,Glacier-grey/black-anthracite,L
108236R_20180214_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,1,108,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,R
069055L_20180321_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,2,69,Nike/Winflo 4,8 W,csafe_tpashek,Glacier-grey/black-anthracite,L
026920L_20171031_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,0,26,Nike/Winflo 4,10.5 M,csafe_bpbryson,Black/white-dark grey,L
132596R_20180425_2_1_2_jekruse.tiff,2D Scanner,1,2,3,132,Nike/Winflo 4,8.5 W,jekruse,Black/white-dark grey,R
075110R_20180509_2_2_1_tiltonm.tiff,2D Scanner,2,1,3,75,Nike/Winflo 4,8 W,tiltonm,Black/white-racer pink,R
065231L_20180321_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,2,65,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,L
040683R_20180418_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,3,40,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,R
033561R_20180509_2_1_1_tiltonm.tiff,2D Scanner,1,1,3,33,Nike/Winflo 4,8.5 W,tiltonm,Glacier-grey/black-anthracite,R
038661R_20180131_2_1_2_csafe_jekruse.tiff,2D Scanner,1,2,1,38,Nike/Winflo 4,10 M,csafe_jekruse,Binary Blue/white-black,R
053470L_20180124_2_2_2_csafe_hanrahan.tiff,2D Scanner,2,2,1,53,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,L
090449R_20180418_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,3,90,Nike/Winflo 4,8.5 W,csafe_hanrahan,Glacier-grey/black-anthracite,R
048395R_20180418_2_1_1_csafe_jekruse.tiff,2D Scanner,1,1,3,48,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,R
140459R_20180404_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,2,140,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,R
036285L_20180418_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,3,36,Adidas/Seeley,7.5 W,csafe_tpashek,Grey,L
027853R_20171031_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,0,27,Adidas/Seeley,10 M,csafe_bpbryson,Black,R
013609R_20180411_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,3,13,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,R
117217L_20180328_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,2,117,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-dark grey,L
081247R_20180131_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,1,81,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,R
034419R_20180418_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,3,34,Adidas/Seeley,10 M,csafe_jekruse,Black,R
073367L_20180425_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,3,73,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,L
125855R_20180113_2_1_1_Silerio-Kruse.tiff,2D Scanner,1,1,0,125,Nike/Winflo 4,10 M,Silerio-Kruse,Athracite/dark grey-black,R
090449R_20180321_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,2,90,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,R
151222R_20180226_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,1,151,Nike/Winflo 4,10 M,csafe_bpbryson,Black/white-dark grey,R
048395R_20180319_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,2,48,Nike/Winflo 4,10.5 M,csafe_bpbryson,Athracite/dark grey-black,R
075110R_20180321_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,2,75,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,R
076275L_20180112_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,0,76,Nike/Winflo 4,10 M,csafe_jekruse,Black/white-dark grey,L
081247R_20180131_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,1,81,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,R
061703L_20180112_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,0,61,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-racer pink,L
045804R_20171106_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,0,45,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,R
151871L_20180409_2_1_1_csafe_bpbryson.tiff,2D Scanner,1,1,2,151,Nike/Winflo 4,10 M,csafe_bpbryson,Black/white-dark grey,L
134336R_20180502_2_2_2_jekruse.tiff,2D Scanner,2,2,3,134,Nike/Winflo 4,8 W,jekruse,Black/white-racer pink,R
040639L_20171106_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,0,40,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,L
045804R_20180418_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,3,45,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,R
072299R_20180321_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,2,72,Adidas/Seeley,7 W,csafe_tpashek,Black,R
022867R_20180411_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,3,22,Nike/Winflo 4,10.5 M,csafe_jekruse,Black/white-dark grey,R
008204L_20180228_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,2,8,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,L
112374L_20180502_2_1_2_jekruse.tiff,2D Scanner,1,2,3,112,Nike/Winflo 4,10.5 M,jekruse,Binary Blue/white-black,L
090449R_20180418_2_2_2_csafe_hanrahan.tiff,2D Scanner,2,2,3,90,Nike/Winflo 4,8.5 W,csafe_hanrahan,Glacier-grey/black-anthracite,R
075110R_20180321_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,2,75,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,R
110978R_20180214_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,1,110,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-dark grey,R
125855R_20180221_2_1_2_csafe_dtmartin.tiff,2D Scanner,1,2,1,125,Nike/Winflo 4,10 M,csafe_dtmartin,Athracite/dark grey-black,R
103485L_20180113_2_1_1_Silerio-Kruse.tiff,2D Scanner,1,1,0,103,Nike/Winflo 4,10.5 M,Silerio-Kruse,Black/white-dark grey,L
013609R_20180228_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,2,13,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,R
013609R_20180124_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,1,13,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,R
137513L_20180409_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,2,137,Nike/Winflo 4,10 M,csafe_bpbryson,Glacier-grey/black-anthracite,L
157754L_20180502_2_2_1_jekruse.tiff,2D Scanner,2,1,3,157,Nike/Winflo 4,8.5 W,jekruse,Black/white-dark grey,L
025004R_20171030_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,0,25,Adidas/Seeley,7 W,csafe_tpashek,Black,R
117217L_20180502_2_2_1_tiltonm.tiff,2D Scanner,2,1,3,117,Nike/Winflo 4,8.5 W,tiltonm,Black/white-dark grey,L
131648R_20180502_2_2_1_jekruse.tiff,2D Scanner,2,1,3,131,Nike/Winflo 4,8 W,jekruse,Black/white-dark grey,R
022065L_20180411_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,3,22,Nike/Winflo 4,10.5 M,csafe_jekruse,Black/white-dark grey,L
087354L_20180321_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,2,87,Adidas/Seeley,7.5 W,csafe_tpashek,Grey,L
001351R_20180228_2_1_2_csafe_jekruse.tiff,2D Scanner,1,2,2,1,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,R
110978R_20180214_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,1,110,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-dark grey,R
041672R_20180418_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,3,41,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,R
129401L_20180111_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,0,129,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,L
019979R_20171030_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,0,19,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,R
127153R_20180111_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,0,127,Adidas/Seeley,7 W,csafe_boekhoff,Black,R
018980L_20180124_2_2_1_csafe_bryson.tiff,2D Scanner,2,1,1,18,Nike/Winflo 4,10 M,csafe_bryson,Athracite/dark grey-black,L
133942L_20180111_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,0,133,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-dark grey,L
014318R_20180411_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,3,14,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,R
034419R_20171113_2_2_2_csafe_bpbryson.tiff,2D Scanner,2,2,0,34,Adidas/Seeley,10 M,csafe_bpbryson,Black,R
004756R_20180228_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,2,4,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-dark grey,R
014450L_20180411_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,3,14,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,L
092115R_20180111_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,0,92,Adidas/Seeley,7 W,csafe_hanrahan,Mystery Red/Pale Nude,R
040639L_20180307_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,2,40,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-dark grey,L
140634L_20180111_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,0,140,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,L
093150L_20180509_2_1_2_tiltonm.tiff,2D Scanner,1,2,3,93,Nike/Winflo 4,8.5 W,tiltonm,Black/white-racer pink,L
081815L_20180131_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,1,81,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,L
077778R_20180321_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,2,77,Adidas/Seeley,10.5 M,csafe_jekruse,OG ADV,R
138246L_20180113_2_1_1_Silerio-Kruse.tiff,2D Scanner,1,1,0,138,Adidas/Seeley,10.5 M,Silerio-Kruse,Black,L
101928L_20180501_2_2_2_tiltonm.tiff,2D Scanner,2,2,3,101,Adidas/Seeley,7 W,tiltonm,Black,L
117217L_20180214_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,1,117,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-dark grey,L
083929R_20180321_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,2,83,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,R
112033R_20180502_2_2_1_jekruse.tiff,2D Scanner,2,1,3,112,Nike/Winflo 4,10.5 M,jekruse,Binary Blue/white-black,R
130829R_20180502_2_1_2_jekruse.tiff,2D Scanner,1,2,3,130,Nike/Winflo 4,8.5 W,jekruse,Black/white-dark grey,R
155006R_20180509_2_2_1_jekruse.tiff,2D Scanner,2,1,3,155,Adidas/Seeley,10 M,jekruse,Black,R
073367L_20180425_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,3,73,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,L
050277R_20171113_2_1_2_csafe_bpbryson.tiff,2D Scanner,1,2,0,50,Nike/Winflo 4,10 M,csafe_bpbryson,Athracite/dark grey-black,R
160197L_20180221_2_2_1_csafe_dtmartin.tiff,2D Scanner,2,1,1,160,Adidas/Seeley,10.5 M,csafe_dtmartin,Grey,L
056495L_20171113_2_1_2_csafe_bpbryson.tiff,2D Scanner,1,2,0,56,Nike/Winflo 4,8.5 W,csafe_bpbryson,Black/white-racer pink,L
148647R_20180111_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,0,148,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-dark grey,R
050277R_20180418_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,3,50,Nike/Winflo 4,10 M,csafe_jekruse,Athracite/dark grey-black,R
160197L_20180221_2_1_2_csafe_dtmartin.tiff,2D Scanner,1,2,1,160,Adidas/Seeley,10.5 M,csafe_dtmartin,Grey,L
033281L_20180131_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,1,33,Nike/Winflo 4,8.5 W,csafe_hanrahan,Glacier-grey/black-anthracite,L
041725L_20171106_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,0,41,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-racer pink,L
075110R_20180509_2_2_2_tiltonm.tiff,2D Scanner,2,2,3,75,Nike/Winflo 4,8 W,tiltonm,Black/white-racer pink,R
036893R_20180131_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,1,36,Adidas/Seeley,7.5 W,csafe_hanrahan,Grey,R
131648R_20180502_2_2_2_jekruse.tiff,2D Scanner,2,2,3,131,Nike/Winflo 4,8 W,jekruse,Black/white-dark grey,R
007961L_20180411_2_1_1_csafe_jekruse.tiff,2D Scanner,1,1,3,7,Adidas/Seeley,10 M,csafe_jekruse,Blue night/running-white,L
093150L_20180214_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,1,93,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-racer pink,L
101928L_20180111_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,0,101,Adidas/Seeley,7 W,csafe_boekhoff,Black,L
077082L_20180321_2_1_1_csafe_jekruse.tiff,2D Scanner,1,1,2,77,Adidas/Seeley,10.5 M,csafe_jekruse,OG ADV,L
061703L_20180207_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,1,61,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-racer pink,L
152759L_20180509_2_2_2_jekruse.tiff,2D Scanner,2,2,3,152,Nike/Winflo 4,10 M,jekruse,Athracite/dark grey-black,L
107599L_20180328_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,2,107,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-racer pink,L
039341R_20171113_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,0,39,Nike/Winflo 4,10.5 M,csafe_bpbryson,Athracite/dark grey-black,R
086457L_20180111_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,0,86,Adidas/Seeley,7 W,csafe_hanrahan,Grey,L
072299R_20180111_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,0,72,Adidas/Seeley,7 W,csafe_hanrahan,Black,R
068418R_20180207_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,1,68,Adidas/Seeley,7.5 W,csafe_boekhoff,Black,R
066782L_20180214_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,1,66,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-dark grey,L
049490R_20180131_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,1,49,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,R
083749L_20180111_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,0,83,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,L
120600L_20180328_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,2,120,Adidas/Seeley,7.5 W,csafe_boekhoff,Black,L
121753L_20180502_2_1_1_jekruse.tiff,2D Scanner,1,1,3,121,Adidas/Seeley,7.5 W,jekruse,Black,L
068418R_20180207_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,1,68,Adidas/Seeley,7.5 W,csafe_boekhoff,Black,R
061703L_20180112_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,0,61,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-racer pink,L
063912L_20180425_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,3,63,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,L
013046L_20180124_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,1,13,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,L
038661R_20180131_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,1,38,Nike/Winflo 4,10 M,csafe_jekruse,Binary Blue/white-black,R
080478R_20180113_2_1_1_Silerio-Kruse.tiff,2D Scanner,1,1,0,80,Nike/Winflo 4,10.5 M,Silerio-Kruse,Black/white-dark grey,R
061023R_20180207_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,1,61,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-racer pink,R
102420R_20180509_2_2_2_jekruse.tiff,2D Scanner,2,2,3,102,Nike/Winflo 4,10.5 M,jekruse,Athracite/dark grey-black,R
