q,k,mated
003271L_20180124_2_1_2_csafe_boekhoff.tiff,127413L_20180221_2_1_1_csafe_hanrahan.tiff,True
127413L_20180221_2_2_2_csafe_hanrahan.tiff,086457L_20180221_2_1_2_csafe_hanrahan.tiff,True
157754L_20180221_2_1_1_csafe_hanrahan.tiff,107599L_20180214_2_2_1_csafe_tpashek.tiff,True
060465R_20180131_2_1_1_csafe_hanrahan.tiff,129652R_20180221_2_1_2_csafe_tpashek.tiff,True
108416L_20180214_2_2_1_csafe_tpashek.tiff,020544L_20180124_2_1_1_csafe_tpashek.tiff,True
004756R_20180124_2_1_2_csafe_boekhoff.tiff,060465R_20180131_2_2_1_csafe_hanrahan.tiff,True
093150L_20180214_2_2_1_csafe_tpashek.tiff,140634L_20180221_2_1_2_csafe_hanrahan.tiff,True
061703L_20180207_2_1_1_csafe_boekhoff.tiff,033281L_20180131_2_2_2_csafe_hanrahan.tiff,True
003859R_20180124_2_1_2_csafe_boekhoff.tiff,092115R_20180214_2_2_2_csafe_tpashek.tiff,True
148647R_20180221_2_2_1_csafe_tpashek.tiff,091173R_20180214_2_2_1_csafe_boekhoff.tiff,True
001732L_20180124_2_2_1_csafe_jekruse.tiff,063912L_20180214_2_1_1_csafe_jekruse.tiff,True
089078L_20180131_2_2_1_csafe_jekruse.tiff,063912L_20180214_2_1_1_csafe_jekruse.tiff,True
065344R_20180207_2_1_2_csafe_boekhoff.tiff,130829R_20180221_2_2_1_csafe_hanrahan.tiff,True
135037L_20180221_2_2_2_csafe_dtmartin.tiff,026920L_20180124_2_1_1_csafe_jekruse.tiff,True
053470L_20180124_2_2_2_csafe_hanrahan.tiff,131974L_20180221_2_2_2_csafe_tpashek.tiff,True
120425R_20180214_2_1_2_csafe_hanrahan.tiff,036893R_20180131_2_2_2_csafe_hanrahan.tiff,True
130691L_20180221_2_2_1_csafe_hanrahan.tiff,117217L_20180214_2_2_1_csafe_hanrahan.tiff,True
038400L_20180131_2_1_2_csafe_jekruse.tiff,152759L_20180221_2_1_1_csafe_dtmartin.tiff,True
151871L_20180226_2_2_2_csafe_bpbryson.tiff,024113L_20180124_2_1_1_csafe_jekruse.tiff,True
003271L_20180124_2_1_1_csafe_boekhoff.tiff,101928L_20180214_2_1_1_csafe_hanrahan.tiff,True
012352R_20180124_2_1_2_csafe_jekruse.tiff,024000R_20180124_2_1_1_csafe_jekruse.tiff,True
138432R_20180221_2_2_2_csafe_dtmartin.tiff,160138R_20180221_2_1_1_csafe_dtmartin.tiff,True
061023R_20180207_2_2_1_csafe_boekhoff.tiff,129652R_20180221_2_2_1_csafe_tpashek.tiff,True
026973R_20180124_2_1_1_csafe_jekruse.tiff,112033R_20180214_2_2_1_csafe_jekruse.tiff,True
027121L_20180124_2_2_2_csafe_jekruse.tiff,034323L_20180131_2_1_2_csafe_jekruse.tiff,True
065231L_20180207_2_2_1_csafe_boekhoff.tiff,133942L_20180221_2_1_1_csafe_tpashek.tiff,True
002898R_20180124_2_1_2_csafe_boekhoff.tiff,086927R_20180221_2_1_2_csafe_hanrahan.tiff,True
116404L_20180214_2_1_2_csafe_hanrahan.tiff,100845L_20180214_2_2_2_csafe_hanrahan.tiff,True
028882L_20180124_2_2_2_csafe_boekhoff.tiff,046013L_20180131_2_1_1_csafe_tpashek.tiff,True
016503L_20180124_2_1_2_csafe_jekruse.tiff,155765L_20180226_2_1_2_csafe_bpbryson.tiff,True
121935R_20180221_2_1_1_csafe_hanrahan.tiff,116291R_20180214_2_2_1_csafe_hanrahan.tiff,True
091734L_20180214_2_1_2_csafe_boekhoff.tiff,083749L_20180207_2_1_2_csafe_boekhoff.tiff,True
087354L_20180207_2_2_2_csafe_boekhoff.tiff,100845L_20180214_2_2_1_csafe_hanrahan.tiff,True
067241L_20180207_2_1_1_csafe_boekhoff.tiff,054359L_20180131_2_1_2_csafe_tpashek.tiff,True
119777L_20180214_2_2_2_csafe_hanrahan.tiff,065231L_20180207_2_1_2_csafe_boekhoff.tiff,True
004888L_20180124_2_2_1_csafe_boekhoff.tiff,065231L_20180207_2_1_1_csafe_boekhoff.tiff,True
012550L_20180124_2_2_1_csafe_jekruse.tiff,037549L_20180131_2_1_2_csafe_jekruse.tiff,True
155765L_20180226_2_2_2_csafe_bpbryson.tiff,007961L_20180124_2_1_2_csafe_bryson.tiff,True
056968R_20180131_2_2_1_csafe_tpashek.tiff,110978R_20180214_2_2_1_csafe_tpashek.tiff,True
135037L_20180221_2_1_1_csafe_dtmartin.tiff,112374L_20180214_2_1_1_csafe_jekruse.tiff,True
155006R_20180226_2_1_2_csafe_bpbryson.tiff,007414R_20180124_2_2_1_csafe_tpashek.tiff,True
041725L_20180131_2_2_2_csafe_tpashek.tiff,108416L_20180214_2_1_2_csafe_tpashek.tiff,True
049924L_20180131_2_2_2_csafe_jekruse.tiff,104158L_20180214_2_1_1_csafe_jekruse.tiff,True
137513L_20180221_2_1_1_csafe_dtmartin.tiff,051403L_20180131_2_2_1_csafe_jekruse.tiff,True
067241L_20180207_2_1_2_csafe_boekhoff.tiff,140634L_20180221_2_2_1_csafe_hanrahan.tiff,True
069055L_20180207_2_1_1_csafe_boekhoff.tiff,019546L_20180124_2_2_2_csafe_tpashek.tiff,True
082497L_20180207_2_1_1_csafe_boekhoff.tiff,146976L_20180221_2_1_1_csafe_hanrahan.tiff,True
121935R_20180221_2_2_1_csafe_hanrahan.tiff,068418R_20180207_2_1_1_csafe_boekhoff.tiff,True
036893R_20180131_2_2_1_csafe_hanrahan.tiff,087785R_20180207_2_1_2_csafe_boekhoff.tiff,True
065344R_20180207_2_2_2_csafe_boekhoff.tiff,067149R_20180207_2_1_2_csafe_boekhoff.tiff,True
065231L_20180207_2_1_1_csafe_boekhoff.tiff,117217L_20180214_2_2_1_csafe_hanrahan.tiff,True
104052R_20180214_2_1_1_csafe_jekruse.tiff,102420R_20180214_2_1_1_csafe_jekruse.tiff,True
050277R_20180131_2_2_1_csafe_jekruse.tiff,152997R_20180221_2_1_2_csafe_dtmartin.tiff,True
068320L_20180207_2_1_2_csafe_boekhoff.tiff,100845L_20180214_2_2_2_csafe_hanrahan.tiff,True
127153R_20180221_2_2_2_csafe_hanrahan.tiff,025004R_20180131_2_2_1_csafe_hanrahan.tiff,True
001732L_20180124_2_1_1_csafe_jekruse.tiff,026920L_20180124_2_2_1_csafe_jekruse.tiff,True
002054L_20180124_2_2_2_csafe_boekhoff.tiff,072582L_20180207_2_1_1_csafe_boekhoff.tiff,True
151871L_20180226_2_1_1_csafe_bpbryson.tiff,153514L_20180226_2_1_2_csafe_bpbryson.tiff,True
119819R_20180214_2_2_2_csafe_hanrahan.tiff,107614R_20180214_2_2_2_csafe_tpashek.tiff,True
083929R_20180207_2_2_1_csafe_boekhoff.tiff,088597R_20180207_2_1_1_csafe_boekhoff.tiff,True
098084L_20180214_2_2_1_csafe_hanrahan.tiff,131974L_20180221_2_2_2_csafe_tpashek.tiff,True
033561R_20180131_2_2_1_csafe_hanrahan.tiff,061023R_20180207_2_2_1_csafe_boekhoff.tiff,True
039278L_20180131_2_1_2_csafe_jekruse.tiff,049924L_20180131_2_2_2_csafe_jekruse.tiff,True
052702R_20180131_2_2_1_csafe_hanrahan.tiff,075110R_20180207_2_1_2_csafe_boekhoff.tiff,True
025677L_20180131_2_1_1_csafe_hanrahan.tiff,101928L_20180214_2_1_1_csafe_hanrahan.tiff,True
072299R_20180207_2_2_1_csafe_boekhoff.tiff,101662R_20180214_2_1_1_csafe_hanrahan.tiff,True
049490R_20180131_2_2_2_csafe_jekruse.tiff,102420R_20180214_2_1_2_csafe_jekruse.tiff,True
025677L_20180131_2_2_2_csafe_hanrahan.tiff,084811L_20180221_2_1_2_csafe_hanrahan.tiff,True
153514L_20180226_2_1_2_csafe_bpbryson.tiff,038400L_20180131_2_1_2_csafe_jekruse.tiff,True
134336R_20180221_2_1_1_csafe_hanrahan.tiff,075110R_20180207_2_1_2_csafe_boekhoff.tiff,True
002054L_20180124_2_2_1_csafe_boekhoff.tiff,101928L_20180214_2_1_1_csafe_hanrahan.tiff,True
116404L_20180214_2_1_1_csafe_hanrahan.tiff,100845L_20180214_2_2_2_csafe_hanrahan.tiff,True
066782L_20180214_2_1_1_csafe_hanrahan.tiff,004888L_20180124_2_2_1_csafe_boekhoff.tiff,True
056495L_20180131_2_1_2_csafe_tpashek.tiff,133942L_20180221_2_2_1_csafe_tpashek.tiff,True
077778R_20180207_2_2_2_csafe_jekruse.tiff,138432R_20180221_2_1_1_csafe_dtmartin.tiff,True
117217L_20180214_2_1_2_csafe_hanrahan.tiff,054359L_20180131_2_1_1_csafe_tpashek.tiff,True
022867R_20180124_2_1_2_csafe_bryson.tiff,089280R_20180131_2_2_1_csafe_jekruse.tiff,True
089280R_20180131_2_2_1_csafe_jekruse.tiff,026973R_20180124_2_1_2_csafe_jekruse.tiff,True
027121L_20180124_2_1_1_csafe_jekruse.tiff,156914L_20180221_2_2_2_csafe_dtmartin.tiff,True
130691L_20180221_2_1_2_csafe_hanrahan.tiff,060706L_20180131_2_2_2_csafe_hanrahan.tiff,True
012550L_20180124_2_1_1_csafe_jekruse.tiff,032520L_20180131_2_1_2_csafe_martin.tiff,True
025004R_20180131_2_2_2_csafe_hanrahan.tiff,127153R_20180221_2_1_1_csafe_hanrahan.tiff,True
016098R_20180124_2_1_1_csafe_jekruse.tiff,007414R_20180124_2_1_2_csafe_bryson.tiff,True
037891R_20180131_2_1_2_csafe_jekruse.tiff,152997R_20180221_2_1_1_csafe_dtmartin.tiff,True
038661R_20180131_2_1_2_csafe_jekruse.tiff,043442R_20180214_2_2_1_csafe_jekruse.tiff,True
027121L_20180124_2_1_2_csafe_jekruse.tiff,034323L_20180131_2_2_1_csafe_jekruse.tiff,True
001351R_20180124_2_2_2_csafe_jekruse.tiff,048395R_20180124_2_1_2_csafe_jekruse.tiff,True
086927R_20180221_2_1_1_csafe_hanrahan.tiff,025004R_20180131_2_1_1_csafe_hanrahan.tiff,True
012352R_20180124_2_1_1_csafe_jekruse.tiff,125855R_20180221_2_2_2_csafe_dtmartin.tiff,True
084811L_20180221_2_2_2_csafe_hanrahan.tiff,072582L_20180207_2_2_1_csafe_boekhoff.tiff,True
087354L_20180207_2_1_1_csafe_boekhoff.tiff,068320L_20180207_2_1_1_csafe_boekhoff.tiff,True
107614R_20180214_2_1_1_csafe_tpashek.tiff,021667R_20180124_2_2_2_csafe_tpashek.tiff,True
080478R_20180207_2_1_2_csafe_jekruse.tiff,103880R_20180214_2_2_1_csafe_jekruse.tiff,True
040639L_20180131_2_2_1_csafe_hanrahan.tiff,098084L_20180214_2_2_1_csafe_hanrahan.tiff,True
033561R_20180131_2_1_1_csafe_hanrahan.tiff,021667R_20180124_2_1_2_csafe_tpashek.tiff,True
091173R_20180214_2_2_1_csafe_boekhoff.tiff,131648R_20180221_2_2_1_csafe_tpashek.tiff,True
088621L_20180207_2_2_1_csafe_boekhoff.tiff,146976L_20180221_2_1_2_csafe_hanrahan.tiff,True
061023R_20180207_2_1_2_csafe_boekhoff.tiff,119819R_20180214_2_2_1_csafe_hanrahan.tiff,True
080478R_20180207_2_2_2_csafe_jekruse.tiff,112033R_20180214_2_1_1_csafe_jekruse.tiff,True
077778R_20180207_2_1_1_csafe_jekruse.tiff,044022R_20180131_2_1_1_csafe_jekruse.tiff,True
105050R_20180214_2_1_2_csafe_jekruse.tiff,022867R_20180124_2_1_2_csafe_bryson.tiff,True
056495L_20180131_2_1_1_csafe_tpashek.tiff,126068L_20180221_2_1_2_csafe_hanrahan.tiff,True
153514L_20180226_2_1_1_csafe_bpbryson.tiff,038400L_20180131_2_1_2_csafe_jekruse.tiff,True
050277R_20180131_2_1_1_csafe_jekruse.tiff,051739R_20180131_2_1_1_csafe_jekruse.tiff,True
050626L_20180131_2_1_1_csafe_jekruse.tiff,153514L_20180226_2_1_1_csafe_bpbryson.tiff,True
021667R_20180124_2_1_2_csafe_tpashek.tiff,004756R_20180124_2_1_2_csafe_boekhoff.tiff,True
155006R_20180226_2_2_2_csafe_bpbryson.tiff,156625R_20180221_2_2_1_csafe_dtmartin.tiff,True
083929R_20180207_2_1_2_csafe_boekhoff.tiff,081247R_20180131_2_2_1_csafe_hanrahan.tiff,True
007961L_20180124_2_2_1_csafe_bryson.tiff,156914L_20180221_2_1_1_csafe_dtmartin.tiff,True
148647R_20180221_2_1_2_csafe_tpashek.tiff,047902R_20180131_2_2_1_csafe_hanrahan.tiff,True
040683R_20180131_2_2_1_csafe_hanrahan.tiff,134336R_20180221_2_2_2_csafe_hanrahan.tiff,True
019546L_20180124_2_1_1_csafe_tpashek.tiff,053470L_20180124_2_2_1_csafe_hanrahan.tiff,True
125855R_20180221_2_2_2_csafe_dtmartin.tiff,152997R_20180221_2_1_1_csafe_dtmartin.tiff,True
081815L_20180131_2_1_2_csafe_hanrahan.tiff,082497L_20180207_2_1_2_csafe_boekhoff.tiff,True
046560R_20180131_2_2_1_csafe_tpashek.tiff,140459R_20180221_2_2_2_csafe_hanrahan.tiff,True
076275L_20180226_2_1_2_csafe_bpbryson.tiff,018980L_20180124_2_2_1_csafe_bryson.tiff,True
105557L_20180214_2_2_1_csafe_jekruse.tiff,022065L_20180124_2_1_2_csafe_bryson.tiff,True
092216L_20180214_2_1_2_csafe_tpashek.tiff,002054L_20180124_2_1_1_csafe_boekhoff.tiff,True
068418R_20180207_2_1_1_csafe_boekhoff.tiff,120425R_20180214_2_1_2_csafe_hanrahan.tiff,True
003271L_20180124_2_2_1_csafe_boekhoff.tiff,025677L_20180131_2_2_2_csafe_hanrahan.tiff,True
133942L_20180221_2_1_1_csafe_tpashek.tiff,140634L_20180221_2_1_1_csafe_hanrahan.tiff,True
026973R_20180124_2_2_2_csafe_jekruse.tiff,104052R_20180214_2_2_2_csafe_jekruse.tiff,True
101928L_20180214_2_2_2_csafe_hanrahan.tiff,092216L_20180214_2_2_2_csafe_tpashek.tiff,True
033561R_20180131_2_2_2_csafe_hanrahan.tiff,129652R_20180221_2_2_2_csafe_tpashek.tiff,True
033281L_20180131_2_2_1_csafe_hanrahan.tiff,117217L_20180214_2_2_2_csafe_hanrahan.tiff,True
119819R_20180214_2_1_2_csafe_hanrahan.tiff,157104R_20180221_2_2_2_csafe_hanrahan.tiff,True
156914L_20180221_2_1_1_csafe_dtmartin.tiff,016503L_20180124_2_2_1_csafe_jekruse.tiff,True
046013L_20180131_2_2_1_csafe_tpashek.tiff,126068L_20180221_2_2_1_csafe_hanrahan.tiff,True
066991R_20180214_2_1_2_csafe_hanrahan.tiff,013609R_20180124_2_1_1_csafe_tpashek.tiff,True
004888L_20180124_2_2_2_csafe_boekhoff.tiff,046013L_20180131_2_1_1_csafe_tpashek.tiff,True
013609R_20180124_2_1_1_csafe_tpashek.tiff,117875R_20180214_2_2_2_csafe_hanrahan.tiff,True
037549L_20180131_2_1_2_csafe_jekruse.tiff,051403L_20180131_2_1_1_csafe_jekruse.tiff,True
007961L_20180124_2_2_2_csafe_bryson.tiff,156914L_20180221_2_1_2_csafe_dtmartin.tiff,True
089280R_20180131_2_2_2_csafe_jekruse.tiff,022867R_20180124_2_1_2_csafe_bryson.tiff,True
027853R_20180124_2_2_1_csafe_jekruse.tiff,150768R_20180221_2_1_2_csafe_dtmartin.tiff,True
027853R_20180124_2_1_2_csafe_jekruse.tiff,034419R_20180131_2_2_1_csafe_jekruse.tiff,True
020544L_20180124_2_2_2_csafe_tpashek.tiff,075718L_20180207_2_2_1_csafe_boekhoff.tiff,True
036893R_20180131_2_1_2_csafe_hanrahan.tiff,120425R_20180214_2_1_2_csafe_hanrahan.tiff,True
048395R_20180124_2_2_1_csafe_jekruse.tiff,022867R_20180124_2_2_1_csafe_bryson.tiff,True
091173R_20180214_2_1_2_csafe_boekhoff.tiff,082317R_20180207_2_2_2_csafe_boekhoff.tiff,True
054987R_20180131_2_1_1_csafe_tpashek.tiff,090449R_20180207_2_2_2_csafe_boekhoff.tiff,True
082317R_20180207_2_2_1_csafe_boekhoff.tiff,045804R_20180131_2_2_2_csafe_tpashek.tiff,True
151222R_20180226_2_1_1_csafe_bpbryson.tiff,038661R_20180131_2_2_2_csafe_jekruse.tiff,True
025677L_20180131_2_2_1_csafe_hanrahan.tiff,084811L_20180221_2_1_1_csafe_hanrahan.tiff,True
119819R_20180214_2_2_1_csafe_hanrahan.tiff,107614R_20180214_2_1_1_csafe_tpashek.tiff,True
083749L_20180207_2_2_1_csafe_boekhoff.tiff,095301L_20180214_2_2_1_csafe_hanrahan.tiff,True
090449R_20180207_2_2_2_csafe_boekhoff.tiff,157104R_20180221_2_1_1_csafe_hanrahan.tiff,True
130829R_20180221_2_2_2_csafe_hanrahan.tiff,033561R_20180131_2_2_2_csafe_hanrahan.tiff,True
144088R_20180221_2_2_2_csafe_dtmartin.tiff,104052R_20180214_2_2_1_csafe_jekruse.tiff,True
135037L_20180221_2_1_2_csafe_dtmartin.tiff,105557L_20180214_2_2_1_csafe_jekruse.tiff,True
103485L_20180214_2_2_2_csafe_jekruse.tiff,048462L_20180124_2_2_2_csafe_jekruse.tiff,True
050626L_20180131_2_1_2_csafe_jekruse.tiff,037549L_20180131_2_1_2_csafe_jekruse.tiff,True
146976L_20180221_2_2_2_csafe_hanrahan.tiff,069055L_20180207_2_2_1_csafe_boekhoff.tiff,True
152997R_20180221_2_2_2_csafe_dtmartin.tiff,050277R_20180131_2_2_1_csafe_jekruse.tiff,True
015651L_20180124_2_2_2_csafe_jekruse.tiff,103485L_20180214_2_2_1_csafe_jekruse.tiff,True
140459R_20180221_2_1_1_csafe_hanrahan.tiff,133101R_20180221_2_2_2_csafe_tpashek.tiff,True
068418R_20180207_2_2_2_csafe_boekhoff.tiff,036893R_20180131_2_2_1_csafe_hanrahan.tiff,True
001732L_20180124_2_1_2_csafe_jekruse.tiff,015651L_20180124_2_2_1_csafe_jekruse.tiff,True
069223R_20180207_2_2_1_csafe_boekhoff.tiff,023244R_20180124_2_2_1_csafe_boekhoff.tiff,True
087785R_20180207_2_2_2_csafe_boekhoff.tiff,116291R_20180214_2_2_1_csafe_hanrahan.tiff,True
129652R_20180221_2_1_1_csafe_tpashek.tiff,066991R_20180214_2_2_1_csafe_hanrahan.tiff,True
152997R_20180221_2_1_1_csafe_dtmartin.tiff,032826R_20180131_2_2_1_csafe_hanrahan.tiff,True
157754L_20180221_2_2_1_csafe_hanrahan.tiff,067241L_20180207_2_2_2_csafe_boekhoff.tiff,True
125855R_20180221_2_1_1_csafe_dtmartin.tiff,137736R_20180221_2_1_1_csafe_dtmartin.tiff,True
102420R_20180214_2_1_2_csafe_jekruse.tiff,022867R_20180124_2_1_2_csafe_bryson.tiff,True
022065L_20180124_2_1_1_csafe_bryson.tiff,105557L_20180214_2_1_2_csafe_jekruse.tiff,True
103485L_20180214_2_2_1_csafe_jekruse.tiff,089078L_20180131_2_2_2_csafe_jekruse.tiff,True
087354L_20180207_2_2_1_csafe_boekhoff.tiff,036285L_20180131_2_1_1_csafe_hanrahan.tiff,True
144363L_20180221_2_1_1_csafe_dtmartin.tiff,105557L_20180214_2_2_2_csafe_jekruse.tiff,True
019979R_20180124_2_2_1_csafe_tpashek.tiff,134336R_20180221_2_1_1_csafe_hanrahan.tiff,True
125567L_20180221_2_2_2_csafe_dtmartin.tiff,032520L_20180131_2_1_1_csafe_martin.tiff,True
112033R_20180214_2_2_2_csafe_jekruse.tiff,103880R_20180214_2_2_1_csafe_jekruse.tiff,True
077082L_20180207_2_2_2_csafe_jekruse.tiff,138246L_20180221_2_1_2_csafe_dtmartin.tiff,True
098406R_20180214_2_1_2_csafe_hanrahan.tiff,082317R_20180207_2_1_1_csafe_boekhoff.tiff,True
152997R_20180221_2_2_1_csafe_dtmartin.tiff,037891R_20180131_2_1_2_csafe_jekruse.tiff,True
100845L_20180214_2_1_1_csafe_hanrahan.tiff,087354L_20180207_2_2_2_csafe_boekhoff.tiff,True
012352R_20180124_2_2_2_csafe_jekruse.tiff,018311R_20180124_2_2_1_csafe_bryson.tiff,True
016098R_20180124_2_2_1_csafe_jekruse.tiff,027853R_20180124_2_2_1_csafe_jekruse.tiff,True
153585R_20180226_2_2_1_csafe_bpbryson.tiff,137736R_20180221_2_2_2_csafe_dtmartin.tiff,True
020574R_20180124_2_2_1_csafe_tpashek.tiff,134336R_20180221_2_2_2_csafe_hanrahan.tiff,True
133101R_20180221_2_2_2_csafe_tpashek.tiff,110978R_20180214_2_2_1_csafe_tpashek.tiff,True
019546L_20180124_2_2_2_csafe_tpashek.tiff,108416L_20180214_2_1_1_csafe_tpashek.tiff,True
155765L_20180226_2_2_1_csafe_bpbryson.tiff,016503L_20180124_2_1_1_csafe_jekruse.tiff,True
098406R_20180214_2_2_1_csafe_hanrahan.tiff,083929R_20180207_2_1_1_csafe_boekhoff.tiff,True
014318R_20180124_2_1_2_csafe_boekhoff.tiff,093161R_20180214_2_1_2_csafe_tpashek.tiff,True
090449R_20180207_2_1_1_csafe_boekhoff.tiff,119819R_20180214_2_2_2_csafe_hanrahan.tiff,True
146360R_20180221_2_2_2_csafe_hanrahan.tiff,095995R_20180214_2_1_1_csafe_hanrahan.tiff,True
044022R_20180131_2_1_1_csafe_jekruse.tiff,077778R_20180207_2_2_1_csafe_jekruse.tiff,True
105557L_20180214_2_1_2_csafe_jekruse.tiff,015651L_20180124_2_1_2_csafe_jekruse.tiff,True
095995R_20180214_2_2_1_csafe_hanrahan.tiff,023244R_20180124_2_1_1_csafe_boekhoff.tiff,True
018311R_20180124_2_1_2_csafe_bryson.tiff,043442R_20180214_2_1_2_csafe_jekruse.tiff,True
107599L_20180214_2_1_2_csafe_tpashek.tiff,054359L_20180131_2_1_2_csafe_tpashek.tiff,True
038661R_20180131_2_2_2_csafe_jekruse.tiff,043442R_20180214_2_1_1_csafe_jekruse.tiff,True
015651L_20180124_2_2_1_csafe_jekruse.tiff,089078L_20180131_2_2_2_csafe_jekruse.tiff,True
146976L_20180221_2_1_2_csafe_hanrahan.tiff,097136L_20180214_2_1_1_csafe_hanrahan.tiff,True
