q,k,mated
021667R_20180124_2_2_1_csafe_tpashek.tiff,021667R_20180124_2_2_2_csafe_tpashek.tiff,TRUE
022867R_20180411_2_2_1_csafe_jekruse.tiff,022867R_20180411_2_2_2_csafe_jekruse.tiff,TRUE
022867R_20171031_2_1_2_csafe_bpbryson.tiff,022867R_20171031_2_1_1_csafe_bpbryson.tiff,TRUE
022065L_20180411_2_1_1_csafe_jekruse.tiff,022065L_20180411_2_1_2_csafe_jekruse.tiff,TRUE
022867R_20180305_2_1_2_csafe_bpbryson.tiff,022867R_20180305_2_1_1_csafe_bpbryson.tiff,TRUE
022065L_20180124_2_2_1_csafe_bryson.tiff,022065L_20180124_2_2_2_csafe_bryson.tiff,TRUE
022867R_20180124_2_1_1_csafe_bryson.tiff,022867R_20180124_2_1_2_csafe_bryson.tiff,TRUE
022065L_20180411_2_2_1_csafe_jekruse.tiff,022065L_20180411_2_2_2_csafe_jekruse.tiff,TRUE
022065L_20171031_2_1_1_csafe_bpbryson.tiff,022065L_20171031_2_1_2_csafe_bpbryson.tiff,TRUE
022867R_20180411_2_1_2_csafe_jekruse.tiff,022867R_20180411_2_1_1_csafe_jekruse.tiff,TRUE
022065L_20180124_2_1_2_csafe_bryson.tiff,022065L_20180124_2_1_1_csafe_bryson.tiff,TRUE
022867R_20180305_2_2_1_csafe_bpbryson.tiff,022867R_20180305_2_2_2_csafe_bpbryson.tiff,TRUE
022867R_20171031_2_2_2_csafe_bpbryson.tiff,022867R_20171031_2_2_1_csafe_bpbryson.tiff,TRUE
022867R_20180124_2_2_2_csafe_bryson.tiff,022867R_20180124_2_2_1_csafe_bryson.tiff,TRUE
022065L_20180305_2_1_1_csafe_bpbryson.tiff,022065L_20180305_2_1_2_csafe_bpbryson.tiff,TRUE
022065L_20171031_2_2_1_csafe_bpbryson.tiff,022065L_20171031_2_2_2_csafe_bpbryson.tiff,TRUE
022065L_20180305_2_2_1_csafe_bpbryson.tiff,022065L_20180305_2_2_2_csafe_bpbryson.tiff,TRUE
023519L_20180124_2_1_1_csafe_boekhoff.tiff,023519L_20180124_2_1_2_csafe_boekhoff.tiff,TRUE
023519L_20180411_2_1_2_csafe_hanrahan.tiff,023519L_20180411_2_1_1_csafe_hanrahan.tiff,TRUE
023244R_20180124_2_2_2_csafe_boekhoff.tiff,023244R_20180124_2_2_1_csafe_boekhoff.tiff,TRUE
023244R_20180411_2_2_1_csafe_hanrahan.tiff,023244R_20180411_2_2_2_csafe_hanrahan.tiff,TRUE
023519L_20171030_2_1_2_csafe_tpashek.tiff,023519L_20171030_2_1_1_csafe_tpashek.tiff,TRUE
023244R_20180411_2_1_2_csafe_hanrahan.tiff,023244R_20180411_2_1_1_csafe_hanrahan.tiff,TRUE
023244R_20180228_2_2_1_csafe_boekhoff.tiff,023244R_20180228_2_2_2_csafe_boekhoff.tiff,TRUE
023244R_20171030_2_1_1_csafe_tpashek.tiff,023244R_20171030_2_1_2_csafe_tpashek.tiff,TRUE
023519L_20180124_2_2_1_csafe_boekhoff.tiff,023519L_20180124_2_2_2_csafe_boekhoff.tiff,TRUE
023519L_20180228_2_2_1_csafe_boekhoff.tiff,023519L_20180228_2_2_2_csafe_boekhoff.tiff,TRUE
023519L_20180228_2_1_1_csafe_boekhoff.tiff,023519L_20180228_2_1_2_csafe_boekhoff.tiff,TRUE
023519L_20171030_2_2_2_csafe_tpashek.tiff,023519L_20171030_2_2_1_csafe_tpashek.tiff,TRUE
023244R_20171030_2_2_1_csafe_tpashek.tiff,023244R_20171030_2_2_2_csafe_tpashek.tiff,TRUE
023244R_20180124_2_1_1_csafe_boekhoff.tiff,023244R_20180124_2_1_2_csafe_boekhoff.tiff,TRUE
023244R_20180228_2_1_1_csafe_boekhoff.tiff,023244R_20180228_2_1_2_csafe_boekhoff.tiff,TRUE
023519L_20180411_2_2_2_csafe_hanrahan.tiff,023519L_20180411_2_2_1_csafe_hanrahan.tiff,TRUE
024000R_20180124_2_1_2_csafe_jekruse.tiff,024000R_20180124_2_1_1_csafe_jekruse.tiff,TRUE
024113L_20180124_2_2_1_csafe_jekruse.tiff,024113L_20180124_2_2_2_csafe_jekruse.tiff,TRUE
024000R_20180124_2_2_2_csafe_jekruse.tiff,024000R_20180124_2_2_1_csafe_jekruse.tiff,TRUE
024000R_20171031_2_2_2_csafe_bpbryson.tiff,024000R_20171031_2_2_1_csafe_bpbryson.tiff,TRUE
024000R_20171031_2_1_1_csafe_bpbryson.tiff,024000R_20171031_2_1_2_csafe_bpbryson.tiff,TRUE
024113L_20171031_2_1_2_csafe_bpbryson.tiff,024113L_20171031_2_1_1_csafe_bpbryson.tiff,TRUE
024113L_20180124_2_1_1_csafe_jekruse.tiff,024113L_20180124_2_1_2_csafe_jekruse.tiff,TRUE
024113L_20171031_2_2_1_csafe_bpbryson.tiff,024113L_20171031_2_2_2_csafe_bpbryson.tiff,TRUE
025004R_20171030_2_2_2_csafe_tpashek.tiff,025004R_20171030_2_2_1_csafe_tpashek.tiff,TRUE
025677L_20180411_2_1_2_csafe_tpashek.tiff,025677L_20180411_2_1_1_csafe_tpashek.tiff,TRUE
025004R_20180411_2_2_1_csafe_tpashek.tiff,025004R_20180411_2_2_2_csafe_tpashek.tiff,TRUE
025677L_20171030_2_1_1_csafe_tpashek.tiff,025677L_20171030_2_1_2_csafe_tpashek.tiff,TRUE
025004R_20180131_2_2_2_csafe_hanrahan.tiff,025004R_20180131_2_2_1_csafe_hanrahan.tiff,TRUE
025677L_20180131_2_1_1_csafe_hanrahan.tiff,025677L_20180131_2_1_2_csafe_hanrahan.tiff,TRUE
025677L_20180131_2_2_1_csafe_hanrahan.tiff,025677L_20180131_2_2_2_csafe_hanrahan.tiff,TRUE
025004R_20180131_2_1_1_csafe_hanrahan.tiff,025004R_20180131_2_1_2_csafe_hanrahan.tiff,TRUE
025677L_20171030_2_2_1_csafe_tpashek.tiff,025677L_20171030_2_2_2_csafe_tpashek.tiff,TRUE
025004R_20180411_2_1_1_csafe_tpashek.tiff,025004R_20180411_2_1_2_csafe_tpashek.tiff,TRUE
025004R_20171030_2_1_1_csafe_tpashek.tiff,025004R_20171030_2_1_2_csafe_tpashek.tiff,TRUE
025677L_20180411_2_2_2_csafe_tpashek.tiff,025677L_20180411_2_2_1_csafe_tpashek.tiff,TRUE
026920L_20180305_2_1_2_csafe_bpbryson.tiff,026920L_20180305_2_1_1_csafe_bpbryson.tiff,TRUE
026973R_20180411_2_2_1_csafe_jekruse.tiff,026973R_20180411_2_2_2_csafe_jekruse.tiff,TRUE
026973R_20180305_2_1_1_csafe_bpbryson.tiff,026973R_20180305_2_1_2_csafe_bpbryson.tiff,TRUE
026920L_20180124_2_1_1_csafe_jekruse.tiff,026920L_20180124_2_1_2_csafe_jekruse.tiff,TRUE
026920L_20180411_2_2_2_csafe_jekruse.tiff,026920L_20180411_2_2_1_csafe_jekruse.tiff,TRUE
026920L_20180124_2_2_1_csafe_jekruse.tiff,026920L_20180124_2_2_2_csafe_jekruse.tiff,TRUE
026973R_20171031_2_2_2_csafe_bpbryson.tiff,026973R_20171031_2_2_1_csafe_bpbryson.tiff,TRUE
026973R_20180124_2_2_1_csafe_jekruse.tiff,026973R_20180124_2_2_2_csafe_jekruse.tiff,TRUE
026973R_20171031_2_1_2_csafe_bpbryson.tiff,026973R_20171031_2_1_1_csafe_bpbryson.tiff,TRUE
026973R_20180124_2_1_2_csafe_jekruse.tiff,026973R_20180124_2_1_1_csafe_jekruse.tiff,TRUE
026973R_20180411_2_1_1_csafe_jekruse.tiff,026973R_20180411_2_1_2_csafe_jekruse.tiff,TRUE
026920L_20171031_2_2_1_csafe_bpbryson.tiff,026920L_20171031_2_2_2_csafe_bpbryson.tiff,TRUE
026920L_20180411_2_1_1_csafe_jekruse.tiff,026920L_20180411_2_1_2_csafe_jekruse.tiff,TRUE
026920L_20171031_2_1_1_csafe_bpbryson.tiff,026920L_20171031_2_1_2_csafe_bpbryson.tiff,TRUE
026920L_20180305_2_2_1_csafe_bpbryson.tiff,026920L_20180305_2_2_2_csafe_bpbryson.tiff,TRUE
026973R_20180305_2_2_2_csafe_bpbryson.tiff,026973R_20180305_2_2_1_csafe_bpbryson.tiff,TRUE
027853R_20180411_2_1_2_csafe_jekruse.tiff,027853R_20180411_2_1_1_csafe_jekruse.tiff,TRUE
027121L_20180124_2_2_2_csafe_jekruse.tiff,027121L_20180124_2_2_1_csafe_jekruse.tiff,TRUE
027853R_20180411_2_2_2_csafe_jekruse.tiff,027853R_20180411_2_2_1_csafe_jekruse.tiff,TRUE
027853R_20180305_2_1_2_csafe_bpbryson.tiff,027853R_20180305_2_1_1_csafe_bpbryson.tiff,TRUE
027121L_20171031_2_1_2_csafe_bpbryson.tiff,027121L_20171031_2_1_1_csafe_bpbryson.tiff,TRUE
027853R_20180124_2_1_1_csafe_jekruse.tiff,027853R_20180124_2_1_2_csafe_jekruse.tiff,TRUE
027121L_20180305_2_2_1_csafe_bpbryson.tiff,027121L_20180305_2_2_2_csafe_bpbryson.tiff,TRUE
027121L_20180411_2_2_1_csafe_jekruse.tiff,027121L_20180411_2_2_2_csafe_jekruse.tiff,TRUE
027121L_20171031_2_2_2_csafe_bpbryson.tiff,027121L_20171031_2_2_1_csafe_bpbryson.tiff,TRUE
027121L_20180411_2_1_1_csafe_jekruse.tiff,027121L_20180411_2_1_2_csafe_jekruse.tiff,TRUE
027121L_20180305_2_1_2_csafe_bpbryson.tiff,027121L_20180305_2_1_1_csafe_bpbryson.tiff,TRUE
027853R_20180124_2_2_2_csafe_jekruse.tiff,027853R_20180124_2_2_1_csafe_jekruse.tiff,TRUE
027853R_20180305_2_2_1_csafe_bpbryson.tiff,027853R_20180305_2_2_2_csafe_bpbryson.tiff,TRUE
027121L_20180124_2_1_2_csafe_jekruse.tiff,027121L_20180124_2_1_1_csafe_jekruse.tiff,TRUE
027853R_20171031_2_1_1_csafe_bpbryson.tiff,027853R_20171031_2_1_2_csafe_bpbryson.tiff,TRUE
027853R_20171031_2_2_2_csafe_bpbryson.tiff,027853R_20171031_2_2_1_csafe_bpbryson.tiff,TRUE
028391R_20180411_2_2_1_csafe_tpashek.tiff,028391R_20180411_2_2_2_csafe_tpashek.tiff,TRUE
028882L_20171030_2_1_2_csafe_tpashek.tiff,028882L_20171030_2_1_1_csafe_tpashek.tiff,TRUE
028391R_20180124_2_2_1_csafe_boekhoff.tiff,028391R_20180124_2_2_2_csafe_boekhoff.tiff,TRUE
028882L_20180228_2_1_1_csafe_boekhoff.tiff,028882L_20180228_2_1_2_csafe_boekhoff.tiff,TRUE
028391R_20171030_2_1_2_csafe_tpashek.tiff,028391R_20171030_2_1_1_csafe_tpashek.tiff,TRUE
028882L_20180411_2_1_2_csafe_tpashek.tiff,028882L_20180411_2_1_1_csafe_tpashek.tiff,TRUE
028882L_20180228_2_2_1_csafe_boekhoff.tiff,028882L_20180228_2_2_2_csafe_boekhoff.tiff,TRUE
028391R_20171030_2_2_1_csafe_tpashek.tiff,028391R_20171030_2_2_2_csafe_tpashek.tiff,TRUE
028391R_20180411_2_1_2_csafe_tpashek.tiff,028391R_20180411_2_1_1_csafe_tpashek.tiff,TRUE
028882L_20180124_2_2_2_csafe_boekhoff.tiff,028882L_20180124_2_2_1_csafe_boekhoff.tiff,TRUE
028882L_20180124_2_1_1_csafe_boekhoff.tiff,028882L_20180124_2_1_2_csafe_boekhoff.tiff,TRUE
028882L_20180411_2_2_2_csafe_tpashek.tiff,028882L_20180411_2_2_1_csafe_tpashek.tiff,TRUE
028391R_20180228_2_2_1_csafe_boekhoff.tiff,028391R_20180228_2_2_2_csafe_boekhoff.tiff,TRUE
028391R_20180124_2_1_2_csafe_boekhoff.tiff,028391R_20180124_2_1_1_csafe_boekhoff.tiff,TRUE
028391R_20180228_2_1_2_csafe_boekhoff.tiff,028391R_20180228_2_1_1_csafe_boekhoff.tiff,TRUE
028882L_20171030_2_2_2_csafe_tpashek.tiff,028882L_20171030_2_2_1_csafe_tpashek.tiff,TRUE
032520L_20180131_2_1_1_csafe_martin.tiff,032520L_20180131_2_1_2_csafe_martin.tiff,TRUE
032520L_20171110_2_1_2_csafe_bpbryson.tiff,032520L_20171110_2_1_1_csafe_bpbryson.tiff,TRUE
032520L_20180418_2_2_1_csafe_jekruse.tiff,032520L_20180418_2_2_2_csafe_jekruse.tiff,TRUE
032826R_20180418_2_1_2_csafe_jekruse.tiff,032826R_20180418_2_1_1_csafe_jekruse.tiff,TRUE
032520L_20180319_2_1_2_csafe_bpbryson.tiff,032520L_20180319_2_1_1_csafe_bpbryson.tiff,TRUE
032520L_20171110_2_2_2_csafe_bpbryson.tiff,032520L_20171110_2_2_1_csafe_bpbryson.tiff,TRUE
032826R_20171110_2_1_2_csafe_bpbryson.tiff,032826R_20171110_2_1_1_csafe_bpbryson.tiff,TRUE
032826R_20180319_2_1_2_csafe_bpbryson.tiff,032826R_20180319_2_1_1_csafe_bpbryson.tiff,TRUE
032826R_20180131_2_2_1_csafe_hanrahan.tiff,032826R_20180131_2_2_2_csafe_hanrahan.tiff,TRUE
032520L_20180131_2_2_2_csafe_martin.tiff,032520L_20180131_2_2_1_csafe_martin.tiff,TRUE
032826R_20180131_2_1_2_csafe_hanrahan.tiff,032826R_20180131_2_1_1_csafe_hanrahan.tiff,TRUE
032826R_20171110_2_2_1_csafe_bpbryson.tiff,032826R_20171110_2_2_2_csafe_bpbryson.tiff,TRUE
032826R_20180418_2_2_2_csafe_jekruse.tiff,032826R_20180418_2_2_1_csafe_jekruse.tiff,TRUE
032826R_20180319_2_2_1_csafe_bpbryson.tiff,032826R_20180319_2_2_2_csafe_bpbryson.tiff,TRUE
032520L_20180319_2_2_2_csafe_bpbryson.tiff,032520L_20180319_2_2_1_csafe_bpbryson.tiff,TRUE
032520L_20180418_2_1_2_csafe_jekruse.tiff,032520L_20180418_2_1_1_csafe_jekruse.tiff,TRUE
033281L_20180509_2_1_2_tiltonm.tiff,033281L_20180509_2_1_1_tiltonm.tiff,TRUE
033561R_20171106_2_2_1_csafe_tpashek.tiff,033561R_20171106_2_2_2_csafe_tpashek.tiff,TRUE
033281L_20180131_2_2_1_csafe_hanrahan.tiff,033281L_20180131_2_2_2_csafe_hanrahan.tiff,TRUE
033561R_20180509_2_1_1_tiltonm.tiff,033561R_20180509_2_1_2_tiltonm.tiff,TRUE
033561R_20180307_2_1_1_csafe_boekhoff.tiff,033561R_20180307_2_1_2_csafe_boekhoff.tiff,TRUE
033281L_20171106_2_2_2_csafe_tpashek.tiff,033281L_20171106_2_2_1_csafe_tpashek.tiff,TRUE
033561R_20180131_2_1_1_csafe_hanrahan.tiff,033561R_20180131_2_1_2_csafe_hanrahan.tiff,TRUE
033561R_20180307_2_2_2_csafe_boekhoff.tiff,033561R_20180307_2_2_1_csafe_boekhoff.tiff,TRUE
033281L_20180509_2_2_2_tiltonm.tiff,033281L_20180509_2_2_1_tiltonm.tiff,TRUE
033561R_20180131_2_2_1_csafe_hanrahan.tiff,033561R_20180131_2_2_2_csafe_hanrahan.tiff,TRUE
033281L_20180131_2_1_1_csafe_hanrahan.tiff,033281L_20180131_2_1_2_csafe_hanrahan.tiff,TRUE
033281L_20180307_2_2_1_csafe_boekhoff.tiff,033281L_20180307_2_2_2_csafe_boekhoff.tiff,TRUE
033561R_20180509_2_2_2_tiltonm.tiff,033561R_20180509_2_2_1_tiltonm.tiff,TRUE
033281L_20171106_2_1_2_csafe_tpashek.tiff,033281L_20171106_2_1_1_csafe_tpashek.tiff,TRUE
033281L_20180307_2_1_1_csafe_boekhoff.tiff,033281L_20180307_2_1_2_csafe_boekhoff.tiff,TRUE
033561R_20171106_2_1_1_csafe_tpashek.tiff,033561R_20171106_2_1_2_csafe_tpashek.tiff,TRUE
034323L_20180418_2_1_1_csafe_jekruse.tiff,034323L_20180418_2_1_2_csafe_jekruse.tiff,TRUE
034419R_20171113_2_1_2_csafe_bpbryson.tiff,034419R_20171113_2_1_1_csafe_bpbryson.tiff,TRUE
034419R_20180418_2_2_1_csafe_jekruse.tiff,034419R_20180418_2_2_2_csafe_jekruse.tiff,TRUE
034323L_20180131_2_1_1_csafe_jekruse.tiff,034323L_20180131_2_1_2_csafe_jekruse.tiff,TRUE
034323L_20171113_2_2_2_csafe_bpbryson.tiff,034323L_20171113_2_2_1_csafe_bpbryson.tiff,TRUE
034323L_20180307_2_2_2_csafe_bpbryson.tiff,034323L_20180307_2_2_1_csafe_bpbryson.tiff,TRUE
034323L_20180418_2_2_1_csafe_jekruse.tiff,034323L_20180418_2_2_2_jekruse.tiff,TRUE
034419R_20180418_2_1_1_csafe_jekruse.tiff,034419R_20180418_2_1_2_csafe_jekruse.tiff,TRUE
034419R_20180307_2_2_1_csafe_bpbryson.tiff,034419R_20180307_2_2_2_csafe_bpbryson.tiff,TRUE
034323L_20171113_2_1_1_csafe_bpbryson.tiff,034323L_20171113_2_1_2_csafe_bpbryson.tiff,TRUE
034323L_20180131_2_2_1_csafe_jekruse.tiff,034323L_20180131_2_2_2_csafe_jekruse.tiff,TRUE
034323L_20180307_2_1_2_csafe_bpbryson.tiff,034323L_20180307_2_1_1_csafe_bpbryson.tiff,TRUE
034419R_20180307_2_1_2_csafe_bpbryson.tiff,034419R_20180307_2_1_1_csafe_bpbryson.tiff,TRUE
034419R_20171113_2_2_2_csafe_bpbryson.tiff,034419R_20171113_2_2_1_csafe_bpbryson.tiff,TRUE
034419R_20180131_2_2_2_csafe_jekruse.tiff,034419R_20180131_2_2_1_csafe_jekruse.tiff,TRUE
034419R_20180131_2_1_1_csafe_jekruse.tiff,034419R_20180131_2_1_2_csafe_jekruse.tiff,TRUE
036893R_20180131_2_1_1_csafe_hanrahan.tiff,036893R_20180131_2_1_2_csafe_hanrahan.tiff,TRUE
036285L_20171106_2_1_1_csafe_tpashek.tiff,036285L_20171106_2_1_2_csafe_tpashek.tiff,TRUE
036893R_20171106_2_1_2_csafe_tpashek.tiff,036893R_20171106_2_1_1_csafe_tpashek.tiff,TRUE
036893R_20180418_2_2_1_csafe_tpashek.tiff,036893R_20180418_2_2_2_csafe_tpashek.tiff,TRUE
036285L_20171106_2_2_1_csafe_tpashek.tiff,036285L_20171106_2_2_2_csafe_tpashek.tiff,TRUE
036285L_20180131_2_2_2_csafe_hanrahan.tiff,036285L_20180131_2_2_1_csafe_hanrahan.tiff,TRUE
036893R_20180418_2_1_2_csafe_tpashek.tiff,036893R_20180418_2_1_1_csafe_tpashek.tiff,TRUE
036285L_20180307_2_2_1_csafe_boekhoff.tiff,036285L_20180307_2_2_2_csafe_boekhoff.tiff,TRUE
036285L_20180307_2_1_1_csafe_boekhoff.tiff,036285L_20180307_2_1_2_csafe_boekhoff.tiff,TRUE
036285L_20180418_2_1_1_csafe_tpashek.tiff,036285L_20180418_2_1_2_csafe_tpashek.tiff,TRUE
036893R_20180307_2_1_2_csafe_boekhoff.tiff,036893R_20180307_2_1_1_csafe_boekhoff.tiff,TRUE
036893R_20180131_2_2_2_csafe_hanrahan.tiff,036893R_20180131_2_2_1_csafe_hanrahan.tiff,TRUE
036893R_20171106_2_2_1_csafe_tpashek.tiff,036893R_20171106_2_2_2_csafe_tpashek.tiff,TRUE
036285L_20180418_2_2_2_csafe_tpashek.tiff,036285L_20180418_2_2_1_csafe_tpashek.tiff,TRUE
036285L_20180131_2_1_2_csafe_hanrahan.tiff,036285L_20180131_2_1_1_csafe_hanrahan.tiff,TRUE
036893R_20180307_2_2_1_csafe_boekhoff.tiff,036893R_20180307_2_2_2_csafe_boekhoff.tiff,TRUE
037549L_20171113_2_1_1_csafe_bpbryson.tiff,037549L_20171113_2_1_2_csafe_bpbryson.tiff,TRUE
037549L_20180418_2_2_1_csafe_jekruse.tiff,037549L_20180418_2_2_2_csafe_jekruse.tiff,TRUE
037549L_20180131_2_1_1_csafe_jekruse.tiff,037549L_20180131_2_1_2_csafe_jekruse.tiff,TRUE
037891R_20180319_2_1_1_csafe_bpbryson.tiff,037891R_20180319_2_1_2_csafe_bpbryson.tiff,TRUE
037549L_20180319_2_2_1_csafe_bpbryson.tiff,037549L_20180319_2_2_2_csafe_bpbryson.tiff,TRUE
037549L_20180319_2_1_1_csafe_bpbryson.tiff,037549L_20180319_2_1_2_csafe_bpbryson.tiff,TRUE
037891R_20171113_2_1_2_csafe_bpbryson.tiff,037891R_20171113_2_1_1_csafe_bpbryson.tiff,TRUE
037549L_20180131_2_2_1_csafe_jekruse.tiff,037549L_20180131_2_2_2_csafe_jekruse.tiff,TRUE
037891R_20180418_2_2_2_csafe_jekruse.tiff,037891R_20180418_2_2_1_csafe_jekruse.tiff,TRUE
037891R_20180131_2_2_1_csafe_jekruse.tiff,037891R_20180131_2_2_2_csafe_jekruse.tiff,TRUE
037549L_20171113_2_2_2_csafe_bpbryson.tiff,037549L_20171113_2_2_1_csafe_bpbryson.tiff,TRUE
037549L_20180418_2_1_1_csafe_jekruse.tiff,037549L_20180418_2_1_2_csafe_jekruse.tiff,TRUE
037891R_20171113_2_2_1_csafe_bpbryson.tiff,037891R_20171113_2_2_2_csafe_bpbryson.tiff,TRUE
037891R_20180319_2_2_2_csafe_bpbryson.tiff,037891R_20180319_2_2_1_csafe_bpbryson.tiff,TRUE
037891R_20180418_2_1_2_csafe_jekruse.tiff,037891R_20180418_2_1_1_csafe_jekruse.tiff,TRUE
037891R_20180131_2_1_1_csafe_jekruse.tiff,037891R_20180131_2_1_2_csafe_jekruse.tiff,TRUE
038400L_20180319_2_2_2_csafe_bpbryson.tiff,038400L_20180319_2_2_1_csafe_bpbryson.tiff,TRUE
038661R_20180319_2_1_1_csafe_bpbryson.tiff,038661R_20180319_2_1_2_csafe_bpbryson.tiff,TRUE
038661R_20171113_2_1_1_csafe_bpbryson.tiff,038661R_20171113_2_1_2_csafe_bpbryson.tiff,TRUE
038661R_20180131_2_2_2_csafe_jekruse.tiff,038661R_20180131_2_2_1_csafe_jekruse.tiff,TRUE
038661R_20180319_2_2_1_csafe_bpbryson.tiff,038661R_20180319_2_2_2_csafe_bpbryson.tiff,TRUE
038400L_20171113_2_2_2_csafe_bpbryson.tiff,038400L_20171113_2_2_1_csafe_bpbryson.tiff,TRUE
038400L_20171113_2_1_1_csafe_bpbryson.tiff,038400L_20171113_2_1_2_csafe_bpbryson.tiff,TRUE
038400L_20180319_2_1_2_csafe_bpbryson.tiff,038400L_20180319_2_1_1_csafe_bpbryson.tiff,TRUE
038400L_20180131_2_2_1_csafe_jekruse.tiff,038400L_20180131_2_2_2_csafe_jekruse.tiff,TRUE
038661R_20180418_2_2_1_csafe_jekruse.tiff,038661R_20180418_2_2_2_csafe_jekruse.tiff,TRUE
038400L_20180418_2_1_2_csafe_jekruse.tiff,038400L_20180418_2_1_1_csafe_jekruse.tiff,TRUE
038400L_20180418_2_2_1_csafe_jekruse.tiff,038400L_20180418_2_2_2_csafe_jekruse.tiff,TRUE
038661R_20171113_2_2_1_csafe_bpbryson.tiff,038661R_20171113_2_2_2_csafe_bpbryson.tiff,TRUE
038400L_20180131_2_1_2_csafe_jekruse.tiff,038400L_20180131_2_1_1_csafe_jekruse.tiff,TRUE
038661R_20180418_2_1_1_csafe_jekruse.tiff,038661R_20180418_2_1_2_csafe_jekruse.tiff,TRUE
038661R_20180131_2_1_1_csafe_jekruse.tiff,038661R_20180131_2_1_2_csafe_jekruse.tiff,TRUE
039341R_20180418_2_1_1_csafe_jekruse.tiff,039341R_20180418_2_1_2_csafe_jekruse.tiff,TRUE
039341R_20180131_2_2_2_csafe_jekruse.tiff,039341R_20180131_2_2_1_csafe_jekruse.tiff,TRUE
039278L_20180418_2_2_1_csafe_jekruse.tiff,039278L_20180418_2_2_2_csafe_jekruse.tiff,TRUE
039341R_20171113_2_1_2_csafe_bpbryson.tiff,039341R_20171113_2_1_1_csafe_bpbryson.tiff,TRUE
039341R_20180131_2_1_2_csafe_jekruse.tiff,039341R_20180131_2_1_1_csafe_jekruse.tiff,TRUE
039341R_20171113_2_2_2_csafe_bpbryson.tiff,039341R_20171113_2_2_1_csafe_bpbryson.tiff,TRUE
039278L_20171113_2_1_1_csafe_bpbryson.tiff,039278L_20171113_2_1_2_csafe_bpbryson.tiff,TRUE
039278L_20180131_2_2_1_csafe_jekruse.tiff,039278L_20180131_2_2_2_csafe_jekruse.tiff,TRUE
039278L_20180307_2_2_2_csafe_bpbryson.tiff,039278L_20180307_2_2_1_csafe_bpbryson.tiff,TRUE
039341R_20180418_2_2_1_csafe_jekruse.tiff,039341R_20180418_2_2_2_csafe_jekruse.tiff,TRUE
039341R_20180307_2_1_2_csafe_bpbryson.tiff,039341R_20180307_2_1_1_csafe_bpbryson.tiff,TRUE
039278L_20180131_2_1_1_csafe_jekruse.tiff,039278L_20180131_2_1_2_csafe_jekruse.tiff,TRUE
039341R_20180307_2_2_1_csafe_bpbryson.tiff,039341R_20180307_2_2_2_csafe_bpbryson.tiff,TRUE
039278L_20180418_2_1_2_csafe_jekruse.tiff,039278L_20180418_2_1_1_csafe_jekruse.tiff,TRUE
039278L_20171113_2_2_1_csafe_bpbryson.tiff,039278L_20171113_2_2_2_csafe_bpbryson.tiff,TRUE
039278L_20180307_2_1_1_csafe_bpbryson.tiff,039278L_20180307_2_1_2_csafe_bpbryson.tiff,TRUE
040639L_20180131_2_1_1_csafe_hanrahan.tiff,040639L_20180131_2_1_2_csafe_hanrahan.tiff,TRUE
040683R_20171106_2_2_2_csafe_tpashek.tiff,040683R_20171106_2_2_1_csafe_tpashek.tiff,TRUE
040639L_20180131_2_2_1_csafe_hanrahan.tiff,040639L_20180131_2_2_2_csafe_hanrahan.tiff,TRUE
040683R_20180307_2_1_1_csafe_boekhoff.tiff,040683R_20180307_2_1_2_csafe_boekhoff.tiff,TRUE
040683R_20180418_2_1_2_csafe_tpashek.tiff,040683R_20180418_2_1_1_csafe_tpashek.tiff,TRUE
040683R_20180131_2_2_2_csafe_hanrahan.tiff,040683R_20180131_2_2_1_csafe_hanrahan.tiff,TRUE
040683R_20180418_2_2_2_csafe_tpashek.tiff,040683R_20180418_2_2_1_csafe_tpashek.tiff,TRUE
040639L_20180418_2_1_1_csafe_tpashek.tiff,040639L_20180418_2_1_2_csafe_tpashek.tiff,TRUE
040639L_20171106_2_2_1_csafe_tpashek.tiff,040639L_20171106_2_2_2_csafe_tpashek.tiff,TRUE
040683R_20180131_2_1_2_csafe_hanrahan.tiff,040683R_20180131_2_1_1_csafe_hanrahan.tiff,TRUE
040683R_20171106_2_1_1_csafe_tpashek.tiff,040683R_20171106_2_1_2_csafe_tpashek.tiff,TRUE
040639L_20180307_2_2_2_csafe_boekhoff.tiff,040639L_20180307_2_2_1_csafe_boekhoff.tiff,TRUE
040639L_20180418_2_2_2_csafe_tpashek.tiff,040639L_20180418_2_2_1_csafe_tpashek.tiff,TRUE
040639L_20171106_2_1_2_csafe_tpashek.tiff,040639L_20171106_2_1_1_csafe_tpashek.tiff,TRUE
040683R_20180307_2_2_1_csafe_boekhoff.tiff,040683R_20180307_2_2_2_csafe_boekhoff.tiff,TRUE
040639L_20180307_2_1_1_csafe_boekhoff.tiff,040639L_20180307_2_1_2_csafe_boekhoff.tiff,TRUE
041725L_20180131_2_1_1_csafe_tpashek.tiff,041725L_20180131_2_1_2_csafe_tpashek.tiff,TRUE
041672R_20171106_2_2_2_csafe_tpashek.tiff,041672R_20171106_2_2_1_csafe_tpashek.tiff,TRUE
041672R_20171106_2_1_1_csafe_tpashek.tiff,041672R_20171106_2_1_2_csafe_tpashek.tiff,TRUE
041725L_20180307_2_2_1_csafe_boekhoff.tiff,041725L_20180307_2_2_2_csafe_boekhoff.tiff,TRUE
